subject,target,ttype,mode,window,r
rtbpd030,CEN,orig,best,fb,0.4972254778104311
rtbpd030,CEN,orig,frontal,fb,0.5500425204172114
rtbpd030,CEN,orig,all,fb,0.5838867096761884
rtbpd030,CEN,orig,epoc,fb,0.6073826743207688
rtbpd030,CEN,orig,epoc_afproxy,fb,0.5744191398279392
rtbpd030,DMN,orig,best,fb,0.3496330411853539
rtbpd030,DMN,orig,frontal,fb,0.5768847711211018
rtbpd030,DMN,orig,all,fb,0.5768901922939191
rtbpd030,DMN,orig,epoc,fb,0.6046457428728598
rtbpd030,DMN,orig,epoc_afproxy,fb,0.5888616593943127
rtbpd030,PDA,orig,best,fb,0.1382117781682624
rtbpd030,PDA,orig,frontal,fb,0.1426488514326545
rtbpd030,PDA,orig,all,fb,0.24752752021855037
rtbpd030,PDA,orig,epoc,fb,0.2074952438519388
rtbpd030,PDA,orig,epoc_afproxy,fb,0.19727444790639503
rtbpd030,CEN,clean,best,fb,0.09259732159980856
rtbpd030,CEN,clean,frontal,fb,0.22376024281430493
rtbpd030,CEN,clean,all,fb,0.19778322352702343
rtbpd030,CEN,clean,epoc,fb,0.2006595578668277
rtbpd030,CEN,clean,epoc_afproxy,fb,0.21742888715387887
rtbpd030,DMN,clean,best,fb,0.22603721605825272
rtbpd030,DMN,clean,frontal,fb,0.2758027150450654
rtbpd030,DMN,clean,all,fb,0.2899973468467945
rtbpd030,DMN,clean,epoc,fb,0.2942321750472621
rtbpd030,DMN,clean,epoc_afproxy,fb,0.30187046234178694
rtbpd030,PDA,clean,best,fb,0.12578302894731208
rtbpd030,PDA,clean,frontal,fb,0.029572952663184923
rtbpd030,PDA,clean,all,fb,0.03549456561556565
rtbpd030,PDA,clean,epoc,fb,0.007641148349493798
rtbpd030,PDA,clean,epoc_afproxy,fb,0.02658418123073446
