subject,target,ttype,mode,window,r
rtbpd010,CEN,orig,best,fb,0.28761715441686414
rtbpd010,CEN,orig,frontal,fb,0.3017958476884075
rtbpd010,CEN,orig,all,fb,0.37228793209754935
rtbpd010,CEN,orig,epoc,fb,0.3494548838913095
rtbpd010,CEN,orig,epoc_afproxy,fb,0.3508687366641811
rtbpd010,DMN,orig,best,fb,0.11814737610171079
rtbpd010,DMN,orig,frontal,fb,0.2027414915089257
rtbpd010,DMN,orig,all,fb,0.22267925915146333
rtbpd010,DMN,orig,epoc,fb,0.2626639000360099
rtbpd010,DMN,orig,epoc_afproxy,fb,0.2636272521676676
rtbpd010,PDA,orig,best,fb,0.43462968299216237
rtbpd010,PDA,orig,frontal,fb,0.2977123010969511
rtbpd010,PDA,orig,all,fb,0.4542795196690478
rtbpd010,PDA,orig,epoc,fb,0.392158809450336
rtbpd010,PDA,orig,epoc_afproxy,fb,0.4123234331297787
rtbpd010,CEN,clean,best,fb,0.21613059253838904
rtbpd010,CEN,clean,frontal,fb,0.2389331214655737
rtbpd010,CEN,clean,all,fb,0.3815219786313516
rtbpd010,CEN,clean,epoc,fb,0.36534686218867757
rtbpd010,CEN,clean,epoc_afproxy,fb,0.33855157467193014
rtbpd010,DMN,clean,best,fb,0.18378838033929495
rtbpd010,DMN,clean,frontal,fb,0.0823035441126107
rtbpd010,DMN,clean,all,fb,0.1555017871153176
rtbpd010,DMN,clean,epoc,fb,0.1487639763879694
rtbpd010,DMN,clean,epoc_afproxy,fb,0.13888097656941573
rtbpd010,PDA,clean,best,fb,0.28253207326071167
rtbpd010,PDA,clean,frontal,fb,0.19093189123874438
rtbpd010,PDA,clean,all,fb,0.29319993142671824
rtbpd010,PDA,clean,epoc,fb,0.25783328571449593
rtbpd010,PDA,clean,epoc_afproxy,fb,0.25003078516233246
