subject,run,varrest_DMN,varfb_DMN,quench_DMN,quenchdb_DMN,varrest_CEN,varfb_CEN,quench_CEN,quenchdb_CEN,varrest_PDA,varfb_PDA,quench_PDA,quenchdb_PDA,grpquenchdb_DMN,grpnoisefb_DMN,grpquenchdb_CEN,grpnoisefb_CEN,grpquenchdb_ATTN,grpnoisefb_ATTN,grpquenchdb_VIS,grpnoisefb_VIS,grpquenchdb_WHOLE,glm_PDA_db,beta_PDA,beta_CEN,fsnr_quench_PDA_db
dmnelf013,1,0.04084774329281063,0.019549597239386127,0.0212981460534245,3.2003025365657867,0.03783713994181915,0.03486915052917452,0.002967989412644631,0.354769338735812,0.007252538548682108,0.01195506023223398,-0.0047025216835518725,-2.170617226866079,2.378809248944739,0.8009279659244615,3.133552524824219,0.7195058743364479,3.1536321339842917,0.7417726310353217,3.7583062718548845,0.7157208967318827,3.404350799665505,-19.336458072923254,-0.026787140810837624,-0.03141708411653197,3.2003025365657867
dmnelf013,2,0.21589959313858986,0.029653950866763014,0.18624564227182686,8.621692602626132,0.13831087480843862,0.01373289525550567,0.12457797955293295,10.030942206304946,0.08473584769066543,0.01524211406469297,0.06949373362597246,7.450219711060905,5.9040608636171,0.6216994094423614,5.161533132930404,0.6650527228602605,5.531163254355338,0.6506674282078974,10.063907030726847,0.34398001490776026,6.7277888234997105,-32.14053499540747,-0.009968596850340574,-0.10000902747894054,8.621692602626132
dmnelf013,3,0.03000613377179763,0.1275937393325245,-0.09758760556072686,-6.286193242090173,0.022465091604297355,0.054929438126905504,-0.03246434652260815,-3.8829696282263355,0.011015148384500817,0.034227823517767444,-0.02321267513326663,-4.923889321703681,0.23117297170565632,0.9869488066187418,0.20285309913951224,1.0051013707342324,-0.03839882226389377,1.0091132837970853,2.209723390324598,0.8544293651656475,0.7310394473399835,-16.267208604625026,-0.061413495387474246,0.023615312859841545,-6.286193242090173
dmnelf013,4,0.030122115443163518,0.10690524968194307,-0.07678313423877955,-5.501135635424839,0.08833037028337537,0.05450943989817271,0.03382093038520266,2.0963833147857107,0.03605661090134357,0.05050015551273815,-0.014443544611394576,-1.463078122025342,0.42625660627430917,0.974321521016336,0.676983276728301,0.9620819201797354,0.8659965564190732,0.9458254992773978,4.651422765653325,0.7172610266276606,1.8201978097690006,-17.90356967377228,-0.06471889785129457,-0.04887466336019072,-5.501135635424839
dmnelf014,1,0.16590032121301335,0.2836795358950535,-0.11777921468204017,-2.329807808458476,0.18613196803743656,0.36783020556100826,-0.1816982375235717,-2.958264205400831,0.2731191790148003,0.06427343019608321,0.2088457488187171,6.283207199950961,-0.7385466336740248,1.008666898643134,0.7767523570690074,0.9227439511003149,0.18914898326029234,0.913440813169946,-0.6227145487705902,1.0244910336874318,-0.3892522833937434,-8.723339270832488,0.3002721268834625,0.7111039977320156,-2.329807808458476
dmnelf014,2,0.23564941321741567,0.1393015258694265,0.09634788734798916,2.2831048908642835,0.42395233139598354,0.1331618839987528,0.2907904473972307,5.029370968708563,0.2079349816441829,0.20459108341721993,0.0033438982269629602,0.07040856222324414,-0.22134555341824444,0.9768510328355569,0.05692343612434991,0.9624681128972545,-0.3804477310841869,0.9039803708131509,-0.94175124891765,0.9606258865464947,-0.39432838714196305,-6.205097403377556,0.5448875162921771,0.339876651757133,2.2831048908642835
dmnelf014,3,0.3788828655240991,0.1578857328896622,0.2209971326344369,3.801620779223191,0.3401954332872919,0.2624911414517472,0.07770429183554473,1.1261382801319906,0.20961094040491113,0.23329060878391492,-0.023679668379003788,-0.4648331001983236,-0.29183526770871643,1.034178288932882,0.5536788539570955,0.9836021128181467,0.04661660468857552,1.00648776729446,-1.4961865596704873,1.0676889323210383,-0.32093012794235987,-18.65696907677601,0.13458172934639198,-0.21365334572629704,3.801620779223191
dmnelf014,4,0.1266359312603412,0.22112938617565198,-0.09449345491531078,-2.4208951193368184,0.1540079565199627,0.190885536015658,-0.036877579495695284,-0.9322986341996944,0.030203467090291022,0.10818128246947888,-0.07797781537918785,-5.540953266433125,-1.6715953811863642,1.030767267420716,-2.409883742573863,1.1024941663053955,-2.851499395953985,1.0743371477525445,-2.3402649246049547,0.9898270245989282,-2.0335427876939303,-10.76401266613549,0.2309992826056967,-0.40510590015407805,-2.4208951193368184
dmnelf015,1,0.20287839405408406,0.11129164158369768,0.09158675247038638,2.607732499963204,0.5728089310637291,0.12759853309106495,0.44521039797266415,6.5216409909961754,0.5805201403332597,0.11983983608838272,0.460680304244877,6.852160852277439,-0.35559052529764207,0.9582771512505008,3.3764171209721376,0.6759357951680477,1.9638405361722246,0.7554131038761484,-1.6749051390213623,0.9957316884828232,0.4773361670473986,-7.259055994942324,0.543585670003632,0.5135011204765614,2.607732499963204
dmnelf015,2,0.17212477884621552,0.1942815520245194,-0.02215677317830389,-0.5258816892656506,0.19003116517977642,0.17791585623755962,0.012115308942216796,0.28610176193969794,0.30675153195634375,0.18310620940429503,0.12364532255204871,2.2408366820241357,-1.6350374808431267,0.9824526692743397,-0.5524224522538265,0.985713911226605,-0.9342629412449771,1.012322022368566,-5.893756128882129,1.1661239502750262,-2.0410264047391076,-6.618143019737552,0.5554921219123256,0.39320904095282877,-0.5258816892656506
dmnelf015,3,0.2338412256919663,0.2461282675384556,-0.012287041846489294,-0.2224041603701475,0.13849670365374164,0.1910451075696731,-0.05254840391593146,-1.3969648349534916,0.21120729280779607,0.1181412892739683,0.09306600353382777,2.5230720394272192,-1.7163457583019943,1.0806459389795091,-0.3655276713079536,0.9764038715310264,-0.653720861299301,0.9827020297102896,-2.774881293262633,1.0921454401894057,-1.6722632017645294,-9.742434523558469,0.29775179014143754,0.3729630277149402,-0.2224041603701475
dmnelf015,4,0.29809671907151186,0.17659050741991691,0.12150621165159495,2.2738984162915705,0.24980188462587571,0.1630681207308636,0.08673376389501211,1.8522664434963823,0.40118899328066804,0.1278288668801144,0.2733601264005536,4.967200703365645,0.905805488139784,0.9450357662750614,0.3320536011520672,0.9560364525067869,-0.052394160150800374,0.998506513935331,-2.913167886103693,1.1244545854410977,-0.12972574601285847,-9.416405435360915,0.3501055927195829,0.12966934980793707,2.2738984162915705
dmnelf016,1,0.1506485923638143,0.1917015411377018,-0.04105294877388749,-1.0466052624583664,0.22500857046667797,0.10663782279253498,0.11837074767414299,3.2428779091638873,0.18423541874800073,0.11844390609184914,0.06579151265615159,1.9186040450090758,-0.901680683656109,1.0309517828601205,1.281650156136239,0.9230707521208391,-0.6694520051566719,0.983274431820979,-0.9405777551132798,1.0276239969628052,-0.5927992069112844,-36.402164905690725,0.013377584057025545,0.17400729074535595,-1.0466052624583664
dmnelf016,2,0.3562728950982315,0.14709320565674294,0.20917968944148857,3.8419017008862166,0.31433006519952117,0.10985501242995553,0.20447505276956562,4.565660450598024,0.08537018819662094,0.0779660407475079,0.007404147449113038,0.3940075827092059,-0.34157443960011086,0.9944923708692093,-0.9135977446786772,1.0029446875080332,-1.4937435754048458,0.9747017686658199,-0.44245754653970426,0.9970718090752855,-0.5179274614379263,-15.787552127332805,0.11600812979300743,0.11002787927224704,3.8419017008862166
dmnelf016,3,0.3103628630021246,0.17207744454668414,0.13828541845544048,2.5614580155416866,0.5013556965582698,0.09642564294991617,0.40493005360835366,7.159534105434351,0.05741002186006027,0.08795339673921687,-0.0305433748791566,-1.8526490423241952,-0.10676189673993537,0.9084753042456543,0.27423055051101625,0.9581057546278386,0.00427817693231689,0.9806566134918864,-2.501108337938855,1.088608868449105,-0.189783680653892,-15.587229939101775,0.12677810482624008,0.19339960101734946,2.5614580155416866
