cohort,subject,run,nvox,denoise,smooth_tr,window,r_halfhalf,reliability,ceiling
dmnelf,dmnelf003,1,2000,raw,1,fb,0.937355732486792,0.9676650671517111,0.9836996834154778
dmnelf,dmnelf003,1,2000,raw,1,full,0.9462625145496364,0.9723893950334863,0.9860980656270888
dmnelf,dmnelf003,1,2000,raw,3,fb,0.9467393946614305,0.9726411221324093,0.9862256953316565
dmnelf,dmnelf003,1,2000,raw,3,full,0.9565292623961849,0.9777817084368183,0.9888284524814294
dmnelf,dmnelf003,1,2000,raw,5,fb,0.9509508274042336,0.9748588370825179,0.987349399697249
dmnelf,dmnelf003,1,2000,raw,5,full,0.96449306103346,0.9819256480611538,0.9909216154979937
dmnelf,dmnelf003,1,2000,gsr,1,fb,0.932752258132897,0.965206227759337,0.9824490967777094
dmnelf,dmnelf003,1,2000,gsr,1,full,0.9461255426461868,0.9723170699046686,0.9860613925637027
dmnelf,dmnelf003,1,2000,gsr,3,fb,0.948094578071573,0.9733557998093664,0.9865879584757592
dmnelf,dmnelf003,1,2000,gsr,3,full,0.9611935502358326,0.9802128404106261,0.9900569884661317
dmnelf,dmnelf003,1,2000,gsr,5,fb,0.9536369239568779,0.9762683252580941,0.9880629156375085
dmnelf,dmnelf003,1,2000,gsr,5,full,0.9658362786473659,0.9826212784229715,0.9912725550639298
dmnelf,dmnelf003,2,2000,raw,1,fb,0.9283625673691739,0.9628506413456472,0.9812495306218736
dmnelf,dmnelf003,2,2000,raw,1,full,0.9323949565095334,0.9650148934291461,0.9823517157460184
dmnelf,dmnelf003,2,2000,raw,3,fb,0.9201147842609982,0.9583956040577296,0.9789768148724104
dmnelf,dmnelf003,2,2000,raw,3,full,0.9154874846181902,0.955879369580608,0.9776908353772209
dmnelf,dmnelf003,2,2000,raw,5,fb,0.8951180633631011,0.9446567796146832,0.9719345552117608
dmnelf,dmnelf003,2,2000,raw,5,full,0.9007512309708133,0.9477844510044089,0.9735422183985699
dmnelf,dmnelf003,2,2000,gsr,1,fb,0.9265216435657172,0.9618595738699904,0.9807443978274821
dmnelf,dmnelf003,2,2000,gsr,1,full,0.9326252589502492,0.965138228046162,0.9824144889231643
dmnelf,dmnelf003,2,2000,gsr,3,fb,0.9158113929058926,0.9560559001758464,0.9777811105640395
dmnelf,dmnelf003,2,2000,gsr,3,full,0.9204943896069251,0.958601487813069,0.9790819617443011
dmnelf,dmnelf003,2,2000,gsr,5,fb,0.9080486536525023,0.9518086993371585,0.9756068364547055
dmnelf,dmnelf003,2,2000,gsr,5,full,0.9044410830375285,0.9498231172318243,0.9745886913112753
dmnelf,dmnelf003,3,2000,raw,1,fb,0.9296325096591841,0.963533216823112,0.9815972783291078
dmnelf,dmnelf003,3,2000,raw,1,full,0.9430961091049299,0.9707148346247874,0.9852486156421573
dmnelf,dmnelf003,3,2000,raw,3,fb,0.9535775754074698,0.9762372248858111,0.9880471774595639
dmnelf,dmnelf003,3,2000,raw,3,full,0.9608470496842492,0.980032634201604,0.9899659762848438
dmnelf,dmnelf003,3,2000,raw,5,fb,0.9625749510112251,0.9809306396326462,0.9904194261183724
dmnelf,dmnelf003,3,2000,raw,5,full,0.9702188668923902,0.984884352897004,0.992413398184952
dmnelf,dmnelf003,3,2000,gsr,1,fb,0.9333852821198491,0.9655450372482862,0.9826215127139677
dmnelf,dmnelf003,3,2000,gsr,1,full,0.9413669850193971,0.9697980776262057,0.9847832642902731
dmnelf,dmnelf003,3,2000,gsr,3,fb,0.9507047642872374,0.9747295251361245,0.9872839131354894
dmnelf,dmnelf003,3,2000,gsr,3,full,0.9620599289148886,0.9806631436043373,0.9902843751187521
dmnelf,dmnelf003,3,2000,gsr,5,fb,0.9648465627506266,0.982108813015831,0.9910140327037912
dmnelf,dmnelf003,3,2000,gsr,5,full,0.9698762592796167,0.9847078005136224,0.9923244431704896
dmnelf,dmnelf003,4,2000,raw,1,fb,0.8789619504391688,0.9355824903572204,0.9672551319880502
dmnelf,dmnelf003,4,2000,raw,1,full,0.8713776547804352,0.9312686325547391,0.9650226072765027
dmnelf,dmnelf003,4,2000,raw,3,fb,0.9120319657919721,0.9539923830867592,0.9767253365643583
dmnelf,dmnelf003,4,2000,raw,3,full,0.9060949206721047,0.950734311125081,0.9750560553758337
dmnelf,dmnelf003,4,2000,raw,5,fb,0.9353910688054838,0.9666171182476353,0.9831668821963214
dmnelf,dmnelf003,4,2000,raw,5,full,0.9290947506665316,0.963244288903399,0.9814500949632635
dmnelf,dmnelf003,4,2000,gsr,1,fb,0.878975139946347,0.9355899620592592,0.9672589943025907
dmnelf,dmnelf003,4,2000,gsr,1,full,0.8708814698063199,0.9309851894534789,0.9648757378302549
dmnelf,dmnelf003,4,2000,gsr,3,fb,0.9158462761468604,0.9560749080440895,0.977790830415222
dmnelf,dmnelf003,4,2000,gsr,3,full,0.9029887084135744,0.9490216147066374,0.9741774041244425
dmnelf,dmnelf003,4,2000,gsr,5,fb,0.9392806868684354,0.9686897757798978,0.9842203898415729
dmnelf,dmnelf003,4,2000,gsr,5,full,0.928048552145855,0.9626817240810324,0.9811634543138225
