cohort,subject,run,nvox,denoise,smooth_tr,window,r_halfhalf,reliability,ceiling
rtbpd,rtbpd004,1,2000,raw,1,fb,0.9785900548326465,0.9891791909521326,0.9945748795099002
rtbpd,rtbpd004,1,2000,raw,1,full,0.9768096459944124,0.9882687976292619,0.9941170945262242
rtbpd,rtbpd004,1,2000,raw,3,fb,0.9865889582373049,0.9932492115658417,0.9966188898299297
rtbpd,rtbpd004,1,2000,raw,3,full,0.9861934663006292,0.9930487467944973,0.9965183123227075
rtbpd,rtbpd004,1,2000,raw,5,fb,0.9899835630157967,0.9949665730057471,0.9974801115840591
rtbpd,rtbpd004,1,2000,raw,5,full,0.9888842517431303,0.9944110632646784,0.9972016161562708
rtbpd,rtbpd004,1,2000,gsr,1,fb,0.9762989832843479,0.9880073729146669,0.993985599953373
rtbpd,rtbpd004,1,2000,gsr,1,full,0.9754661028760079,0.9875807045799094,0.9937709517690227
rtbpd,rtbpd004,1,2000,gsr,3,fb,0.9855769608955147,0.9927360966668447,0.9963614287329898
rtbpd,rtbpd004,1,2000,gsr,3,full,0.9848517214534012,0.9923680553147283,0.9961767189182491
rtbpd,rtbpd004,1,2000,gsr,5,fb,0.9880790229575515,0.9940037710247984,0.9969973776418865
rtbpd,rtbpd004,1,2000,gsr,5,full,0.9859542737714719,0.992927467457821,0.9964574589302952
rtbpd,rtbpd004,2,2000,raw,1,fb,0.9864963090652117,0.9932022572238542,0.9965953327323254
rtbpd,rtbpd004,2,2000,raw,1,full,0.9868511780844089,0.9933820801172092,0.9966855472601222
rtbpd,rtbpd004,2,2000,raw,3,fb,0.9916708359379818,0.9958180016939919,0.9979068101250697
rtbpd,rtbpd004,2,2000,raw,3,full,0.9914793192167326,0.9957214314499542,0.9978584225479856
rtbpd,rtbpd004,2,2000,raw,5,fb,0.9925713223573227,0.9962718134305533,0.9981341660471067
rtbpd,rtbpd004,2,2000,raw,5,full,0.991650590977559,0.9958077942686007,0.9979016956938197
rtbpd,rtbpd004,2,2000,gsr,1,fb,0.9847465529287405,0.9923146625201332,0.9961499197009119
rtbpd,rtbpd004,2,2000,gsr,1,full,0.9857048343449364,0.9928009614481402,0.9963939790304537
rtbpd,rtbpd004,2,2000,gsr,3,fb,0.9893798478185747,0.9946615764741606,0.9973272163508627
rtbpd,rtbpd004,2,2000,gsr,3,full,0.9893641059314977,0.9946536212065,0.9973232280492117
rtbpd,rtbpd004,2,2000,gsr,5,fb,0.9904612997943437,0.9952077941898986,0.9976010195413287
rtbpd,rtbpd004,2,2000,gsr,5,full,0.9897141503594936,0.9948304887721445,0.9974118952429556
