cohort,subject,run,nvox,denoise,smooth_tr,window,r_halfhalf,reliability,ceiling
dmnelf,dmnelf005,1,2000,raw,1,fb,0.9929676339848448,0.9964714098236034,0.9982341457912585
dmnelf,dmnelf005,1,2000,raw,1,full,0.9921912438514413,0.9960803180052823,0.9980382347411758
dmnelf,dmnelf005,1,2000,raw,3,fb,0.9956668103606435,0.997828700854842,0.998913760469262
dmnelf,dmnelf005,1,2000,raw,3,full,0.9955543353961582,0.9977722157071913,0.998885486783741
dmnelf,dmnelf005,1,2000,raw,5,fb,0.9969243617228939,0.9984598123313733,0.9992296094148598
dmnelf,dmnelf005,1,2000,raw,5,full,0.9965608959113236,0.9982774860031972,0.9991383718000211
dmnelf,dmnelf005,1,2000,gsr,1,fb,0.9924941155313601,0.9962329201325454,0.9981146828559058
dmnelf,dmnelf005,1,2000,gsr,1,full,0.9920988367898179,0.9960337493982405,0.9980149043968434
dmnelf,dmnelf005,1,2000,gsr,3,fb,0.9957769540044281,0.997884009038636,0.9989414442491792
dmnelf,dmnelf005,1,2000,gsr,3,full,0.9957262181448803,0.997858532991017,0.9989286926457849
dmnelf,dmnelf005,1,2000,gsr,5,fb,0.9965531142561583,0.9982735817448434,0.9991364179854738
dmnelf,dmnelf005,1,2000,gsr,5,full,0.9964607181104453,0.9982272218744658,0.9991132177458497
dmnelf,dmnelf005,2,2000,raw,1,fb,0.9929334552011042,0.9964541993208786,0.9982255252801737
dmnelf,dmnelf005,2,2000,raw,1,full,0.9939451361210287,0.9969633748846519,0.9984805330524236
dmnelf,dmnelf005,2,2000,raw,3,fb,0.9970239913394704,0.9985097782132635,0.999254611304478
dmnelf,dmnelf005,2,2000,raw,3,full,0.9966390753906069,0.9983167089882103,0.9991580000121154
dmnelf,dmnelf005,2,2000,raw,5,fb,0.9975378753922337,0.9987674203137286,0.9993835201331511
dmnelf,dmnelf005,2,2000,raw,5,full,0.997458139717656,0.9987274525399048,0.9993635237189242
dmnelf,dmnelf005,2,2000,gsr,1,fb,0.9927418832928379,0.9963577236128701,0.99817720050744
dmnelf,dmnelf005,2,2000,gsr,1,full,0.9936069863767922,0.9967932427670578,0.9983953339068937
dmnelf,dmnelf005,2,2000,gsr,3,fb,0.9966211515015709,0.9983077167664541,0.9991535001021886
dmnelf,dmnelf005,2,2000,gsr,3,full,0.9965092102750398,0.9982515534078207,0.9991253942362894
dmnelf,dmnelf005,2,2000,gsr,5,fb,0.9973986421110742,0.9986976270865108,0.9993486013831764
dmnelf,dmnelf005,2,2000,gsr,5,full,0.9976958690339325,0.9988466057312408,0.99942313647986
dmnelf,dmnelf005,3,2000,raw,1,fb,0.995814595343304,0.9979029090846105,0.9989509042413499
dmnelf,dmnelf005,3,2000,raw,1,full,0.9956747703401644,0.9978326981309192,0.9989157612786572
dmnelf,dmnelf005,3,2000,raw,3,fb,0.9977602649640712,0.9988788769727739,0.9994392812836476
dmnelf,dmnelf005,3,2000,raw,3,full,0.9974856082977047,0.9987412216178928,0.9993704126188111
dmnelf,dmnelf005,3,2000,raw,5,fb,0.9984173836937471,0.9992080651823957,0.9996039541650461
dmnelf,dmnelf005,3,2000,raw,5,full,0.9979457239333247,0.9989718058693651,0.9994857707188057
dmnelf,dmnelf005,3,2000,gsr,1,fb,0.9952808399734243,0.9976348392005616,0.9988167195239382
dmnelf,dmnelf005,3,2000,gsr,1,full,0.9955265228312856,0.9977582472006599,0.9988784947132758
dmnelf,dmnelf005,3,2000,gsr,3,fb,0.9977178174848667,0.9988576051656752,0.9994286393563451
dmnelf,dmnelf005,3,2000,gsr,3,full,0.9973300466645608,0.998663238787251,0.9993313958778894
dmnelf,dmnelf005,3,2000,gsr,5,fb,0.9980662558600869,0.9990321921836968,0.9995159789536617
dmnelf,dmnelf005,3,2000,gsr,5,full,0.9974634178260341,0.9987300983080198,0.9993648474446256
dmnelf,dmnelf005,4,2000,raw,1,fb,0.9924523425943481,0.9962118755644493,0.9981041406408698
dmnelf,dmnelf005,4,2000,raw,1,full,0.9918377702116783,0.9959021613555132,0.9979489773307617
dmnelf,dmnelf005,4,2000,raw,3,fb,0.9958977563738085,0.9979446624392,0.9989718026246787
dmnelf,dmnelf005,4,2000,raw,3,full,0.9951770428377806,0.9975826921327445,0.9987906147600429
dmnelf,dmnelf005,4,2000,raw,5,fb,0.9959931707507801,0.9979925636480446,0.9989957775927006
dmnelf,dmnelf005,4,2000,raw,5,full,0.9961548717621916,0.998073732508333,0.9990364019936075
dmnelf,dmnelf005,4,2000,gsr,1,fb,0.9917179941395691,0.9958417778597172,0.9979187230730352
dmnelf,dmnelf005,4,2000,gsr,1,full,0.9919805533219592,0.9959741340523295,0.9979850369881953
dmnelf,dmnelf005,4,2000,gsr,3,fb,0.9956112824689769,0.9978008154345603,0.9988998025000106
dmnelf,dmnelf005,4,2000,gsr,3,full,0.9953287655091139,0.9976589148757677,0.9988287715498426
dmnelf,dmnelf005,4,2000,gsr,5,fb,0.9962771070485501,0.9981350820793842,0.9990671058939856
dmnelf,dmnelf005,4,2000,gsr,5,full,0.9961151800718038,0.9980538097365421,0.9990264309499234
