cohort,subject,run,nvox,denoise,smooth_tr,window,r_halfhalf,reliability,ceiling
dmnelf,dmnelf007,1,2000,raw,1,fb,0.9938533254436596,0.9969171882014075,0.9984574042999569
dmnelf,dmnelf007,1,2000,raw,1,full,0.9944869537015538,0.9972358574277888,0.9986169723311279
dmnelf,dmnelf007,1,2000,raw,3,fb,0.9970396955618481,0.9985176536827332,0.9992585519687751
dmnelf,dmnelf007,1,2000,raw,3,full,0.9971179983307445,0.9985569196854346,0.9992781993446243
dmnelf,dmnelf007,1,2000,raw,5,fb,0.9977788508410107,0.9988881906733299,0.9994439407357123
dmnelf,dmnelf007,1,2000,raw,5,full,0.9976427314483496,0.9988199749061528,0.9994098132929018
dmnelf,dmnelf007,1,2000,gsr,1,fb,0.9932814471089172,0.9966294007798912,0.9983132778741807
dmnelf,dmnelf007,1,2000,gsr,1,full,0.9943287936680951,0.9971563333238177,0.9985771544171325
dmnelf,dmnelf007,1,2000,gsr,3,fb,0.9965907234124144,0.9982924509527127,0.9991458606993839
dmnelf,dmnelf007,1,2000,gsr,3,full,0.9969511247459166,0.9984732349148148,0.99923632585831
dmnelf,dmnelf007,1,2000,gsr,5,fb,0.9977520509902688,0.9988747607549111,0.999437222017927
dmnelf,dmnelf007,1,2000,gsr,5,full,0.9974169508259565,0.9987068052201242,0.9993531934306931
dmnelf,dmnelf007,2,2000,raw,1,fb,0.9907159607338254,0.9953363315262955,0.9976654406795373
dmnelf,dmnelf007,2,2000,raw,1,full,0.9907073811887801,0.9953320016296565,0.9976632706628307
dmnelf,dmnelf007,2,2000,raw,3,fb,0.9947182688403723,0.9973521417825594,0.9986751933349298
dmnelf,dmnelf007,2,2000,raw,3,full,0.9941230409912809,0.997052860386289,0.9985253428863431
dmnelf,dmnelf007,2,2000,raw,5,fb,0.9958209812740325,0.997906115445635,0.9989525091042292
dmnelf,dmnelf007,2,2000,raw,5,full,0.9948627482641372,0.9974247593021961,0.99871154959888
dmnelf,dmnelf007,2,2000,gsr,1,fb,0.989625925455895,0.9947859170855305,0.997389551321614
dmnelf,dmnelf007,2,2000,gsr,1,full,0.9896282966334752,0.9947871150686416,0.9973901518807179
dmnelf,dmnelf007,2,2000,gsr,3,fb,0.994302781292007,0.9971432528894625,0.9985706048594974
dmnelf,dmnelf007,2,2000,gsr,3,full,0.9936398330022471,0.9968097713075009,0.99840361142551
dmnelf,dmnelf007,2,2000,gsr,5,fb,0.99492039429763,0.9974537301253273,0.9987260535929396
dmnelf,dmnelf007,2,2000,gsr,5,full,0.9941467514965915,0.9970647854782926,0.9985313142201864
dmnelf,dmnelf007,3,2000,raw,1,fb,0.9897609878480225,0.9948541497121967,0.9974237563404015
dmnelf,dmnelf007,3,2000,raw,1,full,0.9905781185897983,0.9952667612879837,0.9976305735531483
dmnelf,dmnelf007,3,2000,raw,3,fb,0.9942413785164771,0.9971123748882361,0.9985551436391663
dmnelf,dmnelf007,3,2000,raw,3,full,0.9941095596572179,0.9970460798834972,0.998521947622333
dmnelf,dmnelf007,3,2000,raw,5,fb,0.995765699359779,0.9978783578445208,0.9989386156538953
dmnelf,dmnelf007,3,2000,raw,5,full,0.9959500055457589,0.9979708938385289,0.9989849317374756
dmnelf,dmnelf007,3,2000,gsr,1,fb,0.9889028465272,0.9944204647843022,0.9972063300963859
dmnelf,dmnelf007,3,2000,gsr,1,full,0.9907769956290013,0.9953671333397719,0.9976808775053133
dmnelf,dmnelf007,3,2000,gsr,3,fb,0.9941720018901273,0.9970774847383531,0.9985376731692966
dmnelf,dmnelf007,3,2000,gsr,3,full,0.9941155249677347,0.9970490801768566,0.99852344998846
dmnelf,dmnelf007,3,2000,gsr,5,fb,0.9957281850620653,0.9978595206652343,0.99892918701239
dmnelf,dmnelf007,3,2000,gsr,5,full,0.9950562356076372,0.9975219924611012,0.9987602277128886
dmnelf,dmnelf007,4,2000,raw,1,fb,0.9930621064582987,0.9965189777482499,0.9982579715425517
dmnelf,dmnelf007,4,2000,raw,1,full,0.9933529602303592,0.9966653974974544,0.9983313064796948
dmnelf,dmnelf007,4,2000,raw,3,fb,0.9964195148434816,0.9982065467052905,0.9991028709323633
dmnelf,dmnelf007,4,2000,raw,3,full,0.9960789242083443,0.9980356108447912,0.9990173225949545
dmnelf,dmnelf007,4,2000,raw,5,fb,0.9974721443459419,0.9987344726377219,0.9993670359971465
dmnelf,dmnelf007,4,2000,raw,5,full,0.997360795659297,0.9986786541788351,0.9993391087007628
dmnelf,dmnelf007,4,2000,gsr,1,fb,0.9918157332456081,0.9958910522606146,0.9979434113518735
dmnelf,dmnelf007,4,2000,gsr,1,full,0.9931800607455255,0.996578362693472,0.9982877153874388
dmnelf,dmnelf007,4,2000,gsr,3,fb,0.9960617867051421,0.9980270083215418,0.9990130170931417
dmnelf,dmnelf007,4,2000,gsr,3,full,0.9958493220391675,0.9979203450305598,0.998959631331797
dmnelf,dmnelf007,4,2000,gsr,5,fb,0.9972392116851068,0.998617697720563,0.9993086098501118
dmnelf,dmnelf007,4,2000,gsr,5,full,0.9969855865278913,0.9984905181627526,0.9992449740492831
