cohort,subject,run,nvox,denoise,smooth_tr,window,r_halfhalf,reliability,ceiling
rtbpd_nf2,rtbpd002,1,2000,raw,1,fb,0.9247161982028248,0.9608857649416208,0.980247807924925
rtbpd_nf2,rtbpd002,1,2000,raw,1,full,0.9283180699331937,0.9628267083192921,0.981237335367592
rtbpd_nf2,rtbpd002,1,2000,raw,3,fb,0.9584163341842681,0.9787666876088161,0.9893263807302503
rtbpd_nf2,rtbpd002,1,2000,raw,3,full,0.9574136353085205,0.9782435536754769,0.9890619564392702
rtbpd_nf2,rtbpd002,1,2000,raw,5,fb,0.9640634852974738,0.9817029770312728,0.990809253605997
rtbpd_nf2,rtbpd002,1,2000,raw,5,full,0.9685076052493605,0.9840018932786139,0.9919686957150482
rtbpd_nf2,rtbpd002,1,2000,gsr,1,fb,0.9189157339773243,0.9577447489814401,0.9786443424357186
rtbpd_nf2,rtbpd002,1,2000,gsr,1,full,0.9228309432206148,0.9598669570762512,0.9797280015781172
rtbpd_nf2,rtbpd002,1,2000,gsr,3,fb,0.9511351248018718,0.9749556683302033,0.9873984344377923
rtbpd_nf2,rtbpd002,1,2000,gsr,3,full,0.9575390549684473,0.9783090176802438,0.989095049871469
rtbpd_nf2,rtbpd002,1,2000,gsr,5,fb,0.9593508427928334,0.9792537628691216,0.989572515215091
rtbpd_nf2,rtbpd002,1,2000,gsr,5,full,0.9666842343072676,0.9830599314767643,0.9914937879163763
rtbpd_nf2,rtbpd002,2,2000,raw,1,fb,0.7149459305525779,0.833782474205718,0.9131169006242947
rtbpd_nf2,rtbpd002,2,2000,raw,1,full,0.7332561510930075,0.8461024651556659,0.9198382820668348
rtbpd_nf2,rtbpd002,2,2000,raw,3,fb,0.7655325138592751,0.8671972992283203,0.9312342880437341
rtbpd_nf2,rtbpd002,2,2000,raw,3,full,0.7950102706457955,0.8858002471036254,0.9411696165429616
rtbpd_nf2,rtbpd002,2,2000,raw,5,fb,0.7620667600013625,0.8649692251169566,0.9300372170601329
rtbpd_nf2,rtbpd002,2,2000,raw,5,full,0.8039131099113765,0.8912991490492261,0.9440864097365379
rtbpd_nf2,rtbpd002,2,2000,gsr,1,fb,0.6944710532324427,0.8196906661906571,0.9053676966794525
rtbpd_nf2,rtbpd002,2,2000,gsr,1,full,0.735545312466837,0.8476244407832387,0.9206652164512563
rtbpd_nf2,rtbpd002,2,2000,gsr,3,fb,0.7458132761883155,0.8544021131706263,0.9243387437355562
rtbpd_nf2,rtbpd002,2,2000,gsr,3,full,0.7983994509607443,0.8879000163553452,0.9422844667908652
rtbpd_nf2,rtbpd002,2,2000,gsr,5,fb,0.7562121219580571,0.8611854029511332,0.9280007559000872
rtbpd_nf2,rtbpd002,2,2000,gsr,5,full,0.8019901733552234,0.8901160341645529,0.9434596091855512
rtbpd_nf2,rtbpd002,3,2000,raw,1,fb,0.7663350364888476,0.8677119806355447,0.9315105907264526
rtbpd_nf2,rtbpd002,3,2000,raw,1,full,0.760970252998204,0.8642624731480686,0.9296571804423761
rtbpd_nf2,rtbpd002,3,2000,raw,3,fb,0.8235747225395318,0.9032530582488135,0.9503962638020067
rtbpd_nf2,rtbpd002,3,2000,raw,3,full,0.8317356599957603,0.9081393982335697,0.9529634821091361
rtbpd_nf2,rtbpd002,3,2000,raw,5,fb,0.8281526816171205,0.9059994714276987,0.9518400450851491
rtbpd_nf2,rtbpd002,3,2000,raw,5,full,0.8611843176363136,0.9254154029516104,0.9619851365544119
rtbpd_nf2,rtbpd002,3,2000,gsr,1,fb,0.7435816338090511,0.8529358412483538,0.9235452567407586
rtbpd_nf2,rtbpd002,3,2000,gsr,1,full,0.7630214771351076,0.8655838706797945,0.9303675997581786
rtbpd_nf2,rtbpd002,3,2000,gsr,3,fb,0.8116249272747467,0.8960187233631033,0.9465826553255153
rtbpd_nf2,rtbpd002,3,2000,gsr,3,full,0.8305312503426108,0.9074210016214306,0.9525864798649153
rtbpd_nf2,rtbpd002,3,2000,gsr,5,fb,0.8159147557954846,0.8986267149286561,0.9479592369551847
rtbpd_nf2,rtbpd002,3,2000,gsr,5,full,0.8343499279546335,0.9096954896549796,0.953779581273881
rtbpd_nf2,rtbpd002,4,2000,raw,1,fb,0.6685232602761715,0.8013352599777585,0.8951733128158806
rtbpd_nf2,rtbpd002,4,2000,raw,1,full,0.6999126816643865,0.8234689807468242,0.907451916493003
rtbpd_nf2,rtbpd002,4,2000,raw,3,fb,0.7367423924524288,0.8484187357367209,0.9210964855739712
rtbpd_nf2,rtbpd002,4,2000,raw,3,full,0.7443565530057955,0.8534454171346497,0.9238210958484601
rtbpd_nf2,rtbpd002,4,2000,raw,5,fb,0.7367060173218808,0.8483946159844967,0.9210833925245296
rtbpd_nf2,rtbpd002,4,2000,raw,5,full,0.7484778939728703,0.8561479633833836,0.9252826397287391
rtbpd_nf2,rtbpd002,4,2000,gsr,1,fb,0.6622267490726198,0.7967947206265157,0.8926335869921743
rtbpd_nf2,rtbpd002,4,2000,gsr,1,full,0.6869133807737936,0.8144026701106655,0.9024426131952465
rtbpd_nf2,rtbpd002,4,2000,gsr,3,fb,0.7072702759210879,0.8285393190477812,0.9102413520862372
rtbpd_nf2,rtbpd002,4,2000,gsr,3,full,0.7330825815491864,0.8459869014365036,0.919775462510554
rtbpd_nf2,rtbpd002,4,2000,gsr,5,fb,0.7381052820869004,0.8493217179579311,0.9215865222310552
rtbpd_nf2,rtbpd002,4,2000,gsr,5,full,0.7310520968341598,0.8446332703344362,0.9190393192537718
rtbpd_nf2,rtbpd002,5,2000,raw,1,fb,0.9725120682363376,0.9860645051524375,0.9930078071961154
rtbpd_nf2,rtbpd002,5,2000,raw,1,full,0.9735190870582145,0.9865818815153906,0.9932682827491224
rtbpd_nf2,rtbpd002,5,2000,raw,3,fb,0.9844583764130134,0.9921683297711295,0.9960764678332329
rtbpd_nf2,rtbpd002,5,2000,raw,3,full,0.9851365154502024,0.9925126133975594,0.9962492727212198
rtbpd_nf2,rtbpd002,5,2000,raw,5,fb,0.9865730758206328,0.9932411627124159,0.996614851741843
rtbpd_nf2,rtbpd002,5,2000,raw,5,full,0.9871140694493105,0.9935152537296158,0.9967523532601344
rtbpd_nf2,rtbpd002,5,2000,gsr,1,fb,0.9688891685644246,0.9841987898901089,0.9920679361264071
rtbpd_nf2,rtbpd002,5,2000,gsr,1,full,0.9701152575299773,0.9848309674493407,0.9923865010414746
rtbpd_nf2,rtbpd002,5,2000,gsr,3,fb,0.9820752817421531,0.9909565905881779,0.9954680258994649
rtbpd_nf2,rtbpd002,5,2000,gsr,3,full,0.9835050733341261,0.9916839503525207,0.9958332944587265
rtbpd_nf2,rtbpd002,5,2000,gsr,5,fb,0.9847480686623622,0.9923154320800438,0.9961503059679517
rtbpd_nf2,rtbpd002,5,2000,gsr,5,full,0.9851274972483571,0.9925080365002964,0.9962469756542784
