cohort,subject,run,nvox,denoise,smooth_tr,window,r_halfhalf,reliability,ceiling
rtbpd_nf2,rtbpd009,1,2000,raw,1,fb,0.9881595363821433,0.9940445103115806,0.9970178084224878
rtbpd_nf2,rtbpd009,1,2000,raw,1,full,0.9883990770937775,0.9941656968966319,0.9970785811041334
rtbpd_nf2,rtbpd009,1,2000,raw,3,fb,0.992501893772653,0.9962368385943413,0.9981166457856222
rtbpd_nf2,rtbpd009,1,2000,raw,3,full,0.9922099302395219,0.9960897344992445,0.9980429522316384
rtbpd_nf2,rtbpd009,1,2000,raw,5,fb,0.993662680777084,0.9968212680690567,0.9984093689810091
rtbpd_nf2,rtbpd009,1,2000,raw,5,full,0.9926449490113488,0.9963089003927666,0.9981527440190537
rtbpd_nf2,rtbpd009,1,2000,gsr,1,fb,0.9875174461524923,0.9937195248918836,0.9968548163558641
rtbpd_nf2,rtbpd009,1,2000,gsr,1,full,0.9870390907471795,0.9934772751511664,0.9967333019174017
rtbpd_nf2,rtbpd009,1,2000,gsr,3,fb,0.9924819280523153,0.9962267803577854,0.9981116071651434
rtbpd_nf2,rtbpd009,1,2000,gsr,3,full,0.9916902882772799,0.9958278092876037,0.9979117241958848
rtbpd_nf2,rtbpd009,1,2000,gsr,5,fb,0.9930596589367628,0.9965177454512628,0.998257354318646
rtbpd_nf2,rtbpd009,1,2000,gsr,5,full,0.9920969564461677,0.9960328017528167,0.9980144296315644
rtbpd_nf2,rtbpd009,2,2000,raw,1,fb,0.9889942758546636,0.9944666888794302,0.997229506622939
rtbpd_nf2,rtbpd009,2,2000,raw,1,full,0.9888647989521668,0.9944012277487642,0.9971966845857261
rtbpd_nf2,rtbpd009,2,2000,raw,3,fb,0.9940173434876469,0.9969996968522404,0.9984987215075642
rtbpd_nf2,rtbpd009,2,2000,raw,3,full,0.9936427264047567,0.9968112272519822,0.9984043405614692
rtbpd_nf2,rtbpd009,2,2000,raw,5,fb,0.9948938413835693,0.9974403857937175,0.9987193728939664
rtbpd_nf2,rtbpd009,2,2000,raw,5,full,0.9950016381982634,0.9974945575452004,0.9987464931328672
rtbpd_nf2,rtbpd009,2,2000,gsr,1,fb,0.9883393232762663,0.9941354694406386,0.9970634229780163
