subject,target,model,mean_cv_r,p_circ_shift,n_features,n_trs,cv_folds,cv_type,n_shuffles,alpha,fold0_r,fold1_r,fold2_r,fold3_r,fold4_r
dmnelf008,GSR_DMN,elasticnet,0.4468168121018171,9.999000099990002e-05,155,500,5,contiguous,10000,1.0,0.5189116950072066,0.6830968405005464,0.5378955404256731,0.5754527469339356,-0.08127276235827649
