subject,target,model,mean_cv_r,p_circ_shift,n_features,n_trs,cv_folds,cv_type,n_shuffles,alpha,fold0_r,fold1_r,fold2_r,fold3_r,fold4_r
dmnelf004,GSR_DMN,elasticnet,-0.016930921198067987,0.6771322867713229,155,500,5,contiguous,10000,1.0,-0.0543572964533318,-0.022186032811741155,0.16745452297094515,-0.16871617684339255,-0.0068496228528195785
