subject,target,model,mean_cv_r,p_circ_shift,n_features,n_trs,cv_folds,cv_type,n_shuffles,alpha,fold0_r,fold1_r,fold2_r,fold3_r,fold4_r
dmnelf001,PDA,ridge,-0.21152899503482897,0.9905009499050095,155,500,5,contiguous,10000,1.0,-0.4035665573250743,-0.42920988066504334,0.26804938296046915,-0.1739297469876321,-0.31898817315686406
