subject,target,model,mean_cv_r,p_circ_shift,n_features,n_trs,cv_folds,cv_type,n_shuffles,alpha,fold0_r,fold1_r,fold2_r,fold3_r,fold4_r
dmnelf007,GSR_CEN,ridge,0.19132790547855208,0.10388961103889612,155,500,5,contiguous,10000,1.0,-0.2761867732377867,0.383091197529624,0.049095449799286324,0.36138082702809743,0.43925882627353924
