epoch	train_total	val_total	val_pda	lr
5	5.425357	5.258348	0.207448	1.00e-04
10	5.148106	5.077047	0.203064	1.00e-04
15	4.950685	5.129723	0.211285	1.00e-04
20	4.782069	5.175671	0.216706	1.00e-04
25	4.603698	5.228182	0.221766	1.00e-04
30	4.478942	5.196970	0.221287	1.00e-04
35	4.329124	5.177407	0.221244	1.00e-04
40	4.238628	5.135700	0.217607	1.00e-04
45	4.171343	5.143610	0.219768	1.00e-04
50	4.087714	5.100793	0.216468	1.00e-04
55	4.023043	5.125536	0.218700	1.00e-04
60	3.967188	5.099514	0.217657	1.00e-04
65	3.907792	5.123921	0.220510	1.00e-04
70	3.863653	5.086868	0.217381	1.00e-04
75	3.803945	5.091745	0.218938	1.00e-04
80	3.788790	5.131958	0.222852	1.00e-04
85	3.736370	5.135481	0.224216	1.00e-04
90	3.714750	5.149323	0.224348	1.00e-04
95	3.681179	5.150922	0.225146	1.00e-04
100	3.626411	5.104041	0.221719	1.00e-04
105	3.618413	5.162395	0.227494	1.00e-04
110	3.574331	5.101568	0.223072	1.00e-04
epoch	train_total	val_total	val_pda	lr
5	5.400751	5.205615	0.203718	1.00e-04
10	5.142986	5.119435	0.205841	1.00e-04
15	4.969077	5.087394	0.206671	1.00e-04
20	4.786657	5.174659	0.216177	1.00e-04
25	4.642111	5.192630	0.218652	1.00e-04
30	4.520968	5.231953	0.224438	1.00e-04
35	4.392366	5.156528	0.218746	1.00e-04
40	4.295096	5.331687	0.236422	1.00e-04
45	4.208837	5.215544	0.224029	1.00e-04
50	4.154940	5.171673	0.221472	1.00e-04
55	4.085888	5.154158	0.219927	1.00e-04
60	4.032037	5.127432	0.219177	1.00e-04
65	3.990042	5.067676	0.213855	1.00e-04
70	3.931353	5.098695	0.217493	1.00e-04
75	3.861331	5.088871	0.217016	1.00e-04
80	3.821244	5.071331	0.215659	1.00e-04
85	3.791590	5.091196	0.219011	1.00e-04
90	3.745472	5.027119	0.211975	1.00e-04
95	3.721063	5.021803	0.211503	1.00e-04
100	3.710044	5.008478	0.210458	1.00e-04
105	3.641734	5.082906	0.217246	1.00e-04
110	3.626328	5.032007	0.213355	1.00e-04
115	3.602009	5.050615	0.214495	1.00e-04
120	3.590926	5.044434	0.216644	1.00e-04
125	3.568588	5.007841	0.212894	1.00e-04
130	3.538303	5.030387	0.214204	1.00e-04
135	3.515715	4.988113	0.212350	1.00e-04
140	3.501325	5.024618	0.215032	1.00e-04
145	3.475304	5.042469	0.216823	1.00e-04
150	3.453748	5.003752	0.210959	1.00e-04
155	3.428718	5.079802	0.221678	1.00e-04
160	3.407426	5.010576	0.213333	1.00e-04
165	3.412523	5.002317	0.213130	1.00e-04
170	3.394445	5.072344	0.220151	1.00e-04
175	3.368528	5.040702	0.216740	1.00e-04
180	3.340008	5.042039	0.218523	1.00e-04
185	3.328289	5.039354	0.218596	1.00e-04
190	3.356571	5.099679	0.224225	1.00e-04
195	3.315023	5.052761	0.218394	1.00e-04
200	3.296406	5.085243	0.222702	1.00e-04
205	3.284237	5.027329	0.216834	1.00e-04
210	3.256464	5.094576	0.223783	1.00e-04
215	3.261059	5.024715	0.217184	1.00e-04
220	3.236094	5.017298	0.214918	1.00e-04
225	3.225551	5.068977	0.222973	1.00e-04
230	3.234050	5.075696	0.222456	1.00e-04
235	3.225358	5.087915	0.224813	1.00e-04
epoch	train_total	val_total	val_pda	lr
5	5.407782	5.165046	0.202005	1.00e-04
10	5.158950	5.075108	0.202383	1.00e-04
15	4.959737	5.133698	0.210406	1.00e-04
20	4.755193	5.156894	0.213028	1.00e-04
25	4.565096	5.215546	0.220186	1.00e-04
30	4.418954	5.146099	0.213349	1.00e-04
35	4.331118	5.082268	0.208415	1.00e-04
40	4.261211	5.082831	0.208705	1.00e-04
45	4.183424	5.095670	0.211912	1.00e-04
50	4.075540	5.071127	0.208339	1.00e-04
55	4.021339	5.176177	0.219931	1.00e-04
60	4.001872	5.065902	0.209105	1.00e-04
65	3.937011	5.079379	0.211581	1.00e-04
70	3.885914	5.185407	0.221675	1.00e-04
75	3.838010	5.106966	0.215024	1.00e-04
80	3.803645	5.163837	0.221354	1.00e-04
85	3.764014	5.103106	0.217688	1.00e-04
90	3.715597	5.136332	0.221651	1.00e-04
95	3.697955	5.109931	0.217796	1.00e-04
100	3.666214	5.171003	0.224974	1.00e-04
105	3.612883	5.260895	0.233317	1.00e-04
110	3.599308	5.157997	0.223522	1.00e-04
115	3.567216	5.153407	0.223335	1.00e-04
