epoch	train_total	val_total	val_pda	lr
250	3.177940	4.895967	0.223999	1.00e-04
255	3.158463	4.921740	0.224582	1.00e-04
260	3.160948	4.861022	0.220776	1.00e-04
265	3.138333	4.856824	0.221674	1.00e-04
270	3.142999	4.874821	0.223192	1.00e-04
275	3.129298	4.886926	0.223172	1.00e-04
280	3.125146	4.848708	0.219823	1.00e-04
285	3.101479	4.884093	0.223657	1.00e-04
290	3.107973	4.882962	0.223746	1.00e-04
295	3.095172	4.827836	0.218690	1.00e-04
300	3.085981	4.820302	0.216966	1.00e-04
305	3.080597	4.825607	0.217872	1.00e-04
310	3.084580	4.878325	0.222989	1.00e-04
315	3.069977	4.880380	0.223755	1.00e-04
320	3.066958	4.907160	0.226615	1.00e-04
325	3.050344	4.856840	0.220794	1.00e-04
330	3.047171	4.913982	0.226367	1.00e-04
335	3.034468	4.876661	0.222921	1.00e-04
epoch	train_total	val_total	val_pda	lr
5	5.414410	5.040308	0.206971	1.00e-04
10	5.155293	4.991238	0.209790	1.00e-04
15	4.974912	5.106716	0.225617	1.00e-04
20	4.778655	5.096786	0.225606	1.00e-04
25	4.607248	5.127716	0.231130	1.00e-04
30	4.451747	5.051881	0.222342	1.00e-04
35	4.350400	5.060951	0.225465	1.00e-04
40	4.259209	5.052312	0.224758	1.00e-04
45	4.177852	5.074021	0.228916	1.00e-04
50	4.112495	5.001947	0.221037	1.00e-04
55	4.052680	4.988241	0.219808	1.00e-04
60	3.994921	5.014370	0.223885	1.00e-04
65	3.921138	4.990580	0.223961	1.00e-04
70	3.869576	4.981383	0.222856	1.00e-04
75	3.834810	4.979672	0.224175	1.00e-04
80	3.808351	5.013771	0.227726	1.00e-04
85	3.764253	5.002000	0.228600	1.00e-04
90	3.734951	5.109120	0.238949	1.00e-04
95	3.709542	4.998016	0.227770	1.00e-04
100	3.685949	5.032468	0.233423	1.00e-04
105	3.642037	5.048216	0.232335	1.00e-04
110	3.632173	5.005443	0.230202	1.00e-04
115	3.612007	5.028071	0.231231	1.00e-04
120	3.549677	5.074503	0.235337	1.00e-04
125	3.535042	5.032543	0.234272	1.00e-04
130	3.511369	5.042554	0.235619	1.00e-04
135	3.495049	5.066776	0.237490	1.00e-04
140	3.475121	5.022118	0.233308	1.00e-04
145	3.464196	5.063611	0.234605	1.00e-04
150	3.424659	5.103578	0.241347	1.00e-04
155	3.430045	5.064796	0.237058	1.00e-04
160	3.426331	5.002699	0.231293	1.00e-04
165	3.398775	5.052802	0.236038	1.00e-04
170	3.374493	5.032014	0.235084	1.00e-04
175	3.360430	5.072369	0.237841	1.00e-04
epoch	train_total	val_total	val_pda	lr
5	5.399402	5.058950	0.207982	1.00e-04
10	5.153407	5.002071	0.208281	1.00e-04
15	5.024004	4.982043	0.210572	1.00e-04
20	4.866140	5.069728	0.221105	1.00e-04
25	4.667334	5.059055	0.221685	1.00e-04
30	4.566595	5.125866	0.230697	1.00e-04
35	4.481936	5.045547	0.223846	1.00e-04
40	4.376409	5.092482	0.230378	1.00e-04
45	4.285392	5.135149	0.235985	1.00e-04
50	4.204491	5.169922	0.239055	1.00e-04
55	4.123936	5.086759	0.231995	1.00e-04
60	4.075116	5.158838	0.238646	1.00e-04
65	4.034288	5.233866	0.246474	1.00e-04
70	3.974027	5.222718	0.245362	1.00e-04
75	3.925857	5.106310	0.234104	1.00e-04
80	3.889778	5.208275	0.246500	1.00e-04
85	3.841869	5.174610	0.243633	1.00e-04
90	3.823075	5.245926	0.249486	1.00e-04
95	3.757955	5.287652	0.254720	1.00e-04
100	3.729941	5.252420	0.251290	1.00e-04
105	3.730828	5.208182	0.246646	1.00e-04
110	3.684525	5.257500	0.253635	1.00e-04
115	3.668244	5.348392	0.260821	1.00e-04
