subject,target,resolution,method,best_ch,mean_r,mean_nmse
dmnelf1003,DMN,tr,EFP,Fz,-0.1661180431143522,1.2462831513467219
dmnelf1003,DMN,tr,HRF,C3,0.036481912569920553,1.3345941843435358
dmnelf1003,DMN,tr,TA,O1,0.13346752853753574,0.992532589375037
dmnelf1003,CEN,tr,EFP,POz,-0.12850118517625156,1.3225656966659702
dmnelf1003,CEN,tr,HRF,C3,0.109438561753795,1.1833389968434378
dmnelf1003,CEN,tr,TA,Pz,0.04852106245200895,1.0185734949384515
dmnelf1003,PDA,tr,EFP,C3,0.1874697755423022,0.9861746807118981
dmnelf1003,PDA,tr,HRF,C3,0.04986964460600382,1.2594395879438445
dmnelf1003,PDA,tr,TA,POz,0.016563681588738464,1.0278101619900855
dmnelf1003,GSR_DMN,tr,EFP,FC1,-0.1751014631822121,1.2187911525422637
dmnelf1003,GSR_DMN,tr,HRF,O2,0.20171586559003554,1.0081858315185375
dmnelf1003,GSR_DMN,tr,TA,P4,-0.2985531610096904,1.102975831225371
dmnelf1003,GSR_CEN,tr,EFP,Pz,0.35582717436546685,0.8992853320145129
dmnelf1003,GSR_CEN,tr,HRF,O2,-0.020085278506384537,1.3168187692361306
dmnelf1003,GSR_CEN,tr,TA,Pz,0.35757022401048866,0.8754127475596948
dmnelf1003,GSR_PDA,tr,EFP,P3,0.13281741912518044,0.9975449960985023
dmnelf1003,GSR_PDA,tr,HRF,C3,0.12430288583001371,1.0851936391472943
dmnelf1003,GSR_PDA,tr,TA,POz,-0.023003967113889016,1.037381281011719
dmnelf1003,VIS,tr,EFP,POz,0.04780971653940285,1.0553342615005998
dmnelf1003,VIS,tr,HRF,POz,0.10966691885860569,1.282492073438962
dmnelf1003,VIS,tr,TA,P3,0.11534337395674145,1.0319734875952575
dmnelf1003,DMN,hz4,EFP,F8,-0.22345023352729332,1.2952133397399657
dmnelf1003,DMN,hz4,HRF,FC2,0.15546331340667455,1.005786868706182
dmnelf1003,DMN,hz4,TA,Pz,-0.017867042522490953,1.0157011911636011
dmnelf1003,CEN,hz4,EFP,Cz,0.12265326748227856,1.1114596911778423
dmnelf1003,CEN,hz4,HRF,Pz,-0.055542223485424806,1.1605927521405393
dmnelf1003,CEN,hz4,TA,Pz,0.0993813554560178,0.991089899122908
dmnelf1003,PDA,hz4,EFP,CP1,0.18355657180439228,0.9950421492100573
dmnelf1003,PDA,hz4,HRF,CP5,0.008330828560957734,1.1096705392297734
dmnelf1003,PDA,hz4,TA,O1,-0.13771766645314318,1.0170460594533977
dmnelf1003,GSR_DMN,hz4,EFP,FC1,0.19342256938192118,1.0574231465922534
dmnelf1003,GSR_DMN,hz4,HRF,FC2,-0.006332000901395624,1.1217365992340131
dmnelf1003,GSR_DMN,hz4,TA,POz,-0.20496394270914814,1.0691363863960206
dmnelf1003,GSR_CEN,hz4,EFP,CP1,0.34148124470362295,0.9170205639702951
dmnelf1003,GSR_CEN,hz4,HRF,Pz,-0.15304991313752309,1.2341132685900245
dmnelf1003,GSR_CEN,hz4,TA,Pz,-0.21627550901453166,1.096496779870084
dmnelf1003,GSR_PDA,hz4,EFP,CP1,0.09048920421739945,1.036798837373011
dmnelf1003,GSR_PDA,hz4,HRF,Fz,0.09057944519942007,1.0562348546114766
dmnelf1003,GSR_PDA,hz4,TA,POz,-0.08683742349336945,1.0061052277484857
dmnelf1003,VIS,hz4,EFP,POz,0.18430085701917245,1.0110065579172192
dmnelf1003,VIS,hz4,HRF,FC2,0.04094905448632801,1.0738383981233481
dmnelf1003,VIS,hz4,TA,Pz,-0.011948469235157784,1.0208824120908653
