subject,target,resolution,method,best_ch,mean_r,mean_nmse
dmnelf1001,DMN,tr,EFP,CP2,-0.03470926872661226,1.1266453780538175
dmnelf1001,DMN,tr,HRF,TP9,0.22698378573997238,1.0342982944271986
dmnelf1001,DMN,tr,TA,Oz,0.30751005750988264,0.9082622804341338
dmnelf1001,CEN,tr,EFP,TP9,0.07358766023742143,1.064665678363685
dmnelf1001,CEN,tr,HRF,TP9,0.15567626091417702,1.0931157999014482
dmnelf1001,CEN,tr,TA,O2,0.2176694660050102,0.9586584332807425
dmnelf1001,PDA,tr,EFP,Pz,0.2716899055558044,0.9415272821575273
dmnelf1001,PDA,tr,HRF,CP5,0.2291936724785653,0.968390601680959
dmnelf1001,PDA,tr,TA,P3,-0.0691729113929967,1.0426090295335195
dmnelf1001,GSR_DMN,tr,EFP,C3,0.020857923441901505,1.0520168538347876
dmnelf1001,GSR_DMN,tr,HRF,POz,0.1833092209967714,1.023960438543474
dmnelf1001,GSR_DMN,tr,TA,P3,-0.08235265077088344,1.035518270233684
dmnelf1001,GSR_CEN,tr,EFP,Pz,0.12361991983127643,1.0332950734464394
dmnelf1001,GSR_CEN,tr,HRF,CP5,0.1949083678262316,1.0174292862864938
dmnelf1001,GSR_CEN,tr,TA,P3,0.1563637942062565,0.9829372699038909
dmnelf1001,GSR_PDA,tr,EFP,Pz,0.28802968032759735,0.9282045725432988
dmnelf1001,GSR_PDA,tr,HRF,CP5,0.11005809180845379,1.074027875674179
dmnelf1001,GSR_PDA,tr,TA,Pz,0.16603728386627967,0.9729385685827825
dmnelf1001,VIS,tr,EFP,FC1,-0.06736371156411182,1.196440244988845
dmnelf1001,VIS,tr,HRF,P4,0.20439310124945237,1.1180074076268445
dmnelf1001,VIS,tr,TA,POz,0.12547264948351736,1.010757674389114
dmnelf1001,DMN,hz4,EFP,P8,-0.05122464988595723,1.1857361578387091
dmnelf1001,DMN,hz4,HRF,TP10,0.015299616851314602,1.0582162597134883
dmnelf1001,DMN,hz4,TA,Pz,0.059186994022673196,0.9970411488191916
dmnelf1001,CEN,hz4,EFP,T7,0.02542562490549764,1.1173527685632556
dmnelf1001,CEN,hz4,HRF,Fp1,0.11077396049962977,1.020751084622641
dmnelf1001,CEN,hz4,TA,Pz,0.020897929827971964,1.0001135716216976
dmnelf1001,PDA,hz4,EFP,Pz,0.1625865842251876,1.048598228417785
dmnelf1001,PDA,hz4,HRF,Fz,0.0926036011583026,1.0302618792267317
dmnelf1001,PDA,hz4,TA,Oz,-0.06060902889041236,1.001395389221579
dmnelf1001,GSR_DMN,hz4,EFP,P8,0.03220739954743858,1.0622456683202752
dmnelf1001,GSR_DMN,hz4,HRF,CP1,-0.011770628726240033,1.0544401015765155
dmnelf1001,GSR_DMN,hz4,TA,Pz,-0.09041641364657382,1.0172197819214421
dmnelf1001,GSR_CEN,hz4,EFP,FC2,0.08785854947843857,1.1101289824265055
dmnelf1001,GSR_CEN,hz4,HRF,Fp1,0.013582527339293205,1.0667572429262318
dmnelf1001,GSR_CEN,hz4,TA,P4,-0.1464330700659128,1.0137742059761188
dmnelf1001,GSR_PDA,hz4,EFP,Pz,0.18214882054135223,1.0324928664829545
dmnelf1001,GSR_PDA,hz4,HRF,Fp1,0.0912694667774268,1.0245148759402516
dmnelf1001,GSR_PDA,hz4,TA,O2,-0.07628080224073183,1.0049641590865137
dmnelf1001,VIS,hz4,EFP,Fz,-0.043474345376522755,1.1785627298333212
dmnelf1001,VIS,hz4,HRF,Fp1,0.06256943869630784,1.0405156566763183
dmnelf1001,VIS,hz4,TA,P4,-0.03358351305732482,1.0071689212967128
