subject,target,resolution,method,best_ch,mean_r,mean_nmse
dmnelf010,DMN,tr,EFP,FC1,0.26342463542754924,0.9459927432457637
dmnelf010,DMN,tr,HRF,C4,-0.029490540177127007,1.5543153571333843
dmnelf010,DMN,tr,TA,Oz,0.15310606835682988,0.9772208163895377
dmnelf010,CEN,tr,EFP,CP6,-0.03927243886036079,1.1185483720723122
dmnelf010,CEN,tr,HRF,F3,0.005693576859717075,1.3183468122170197
dmnelf010,CEN,tr,TA,P3,-0.0435623870163052,1.0430443553490085
dmnelf010,PDA,tr,EFP,Fp2,0.14785578904525995,1.0407018270344532
dmnelf010,PDA,tr,HRF,FC1,0.1851903781072397,1.088091913200738
dmnelf010,PDA,tr,TA,P4,0.2577203361590357,0.9406099967880459
dmnelf010,GSR_DMN,tr,EFP,FC1,0.3131778673397112,0.9115820945776072
dmnelf010,GSR_DMN,tr,HRF,F3,0.25739466902192976,0.9571112639244703
dmnelf010,GSR_DMN,tr,TA,P4,-0.0414319894882902,1.0586781424329197
dmnelf010,GSR_CEN,tr,EFP,T8,-0.05708010498141961,1.0638197208095537
dmnelf010,GSR_CEN,tr,HRF,O2,0.23928803475228475,0.9791380956961369
dmnelf010,GSR_CEN,tr,TA,P3,0.061378838590219455,1.0415429415498239
dmnelf010,GSR_PDA,tr,EFP,Fp2,0.1263309714322546,1.008829886315594
dmnelf010,GSR_PDA,tr,HRF,CP6,0.1007188671427849,1.134170919403884
dmnelf010,GSR_PDA,tr,TA,P4,0.26445946330506587,0.9365571653319078
dmnelf010,VIS,tr,EFP,Oz,0.2605574770632342,1.0042395079074735
dmnelf010,VIS,tr,HRF,CP6,0.14481661381514466,1.0719870435787437
dmnelf010,VIS,tr,TA,P4,0.07946733780910191,1.0161570157684767
dmnelf010,DMN,hz4,EFP,FC1,0.3278686746377216,0.9095493640382671
dmnelf010,DMN,hz4,HRF,F3,-0.004241160435992322,1.0914124268924552
dmnelf010,DMN,hz4,TA,P4,-0.0769755458209123,1.0183388241754863
dmnelf010,CEN,hz4,EFP,FC1,0.018168369485569602,1.1271257252420925
dmnelf010,CEN,hz4,HRF,F8,-0.002301770181583837,1.0810288603986964
dmnelf010,CEN,hz4,TA,P4,-0.1776829811105778,1.0216234670608848
dmnelf010,PDA,hz4,EFP,FC1,0.16981944065562302,1.0515680245157624
dmnelf010,PDA,hz4,HRF,FC1,0.010407850529426856,1.0606957317325458
dmnelf010,PDA,hz4,TA,POz,-0.1076225944213829,1.0310917836598732
dmnelf010,GSR_DMN,hz4,EFP,FC1,0.3611107034001555,0.8710053363546048
dmnelf010,GSR_DMN,hz4,HRF,FC1,0.08756260971866661,1.0420647345702958
dmnelf010,GSR_DMN,hz4,TA,P4,-0.03140820540696385,1.0299955313598144
dmnelf010,GSR_CEN,hz4,EFP,P4,0.025819158250293853,1.1060102230341426
dmnelf010,GSR_CEN,hz4,HRF,F7,0.027401812350953215,1.045366761821114
dmnelf010,GSR_CEN,hz4,TA,POz,-0.022075095914828265,1.0186992259447516
dmnelf010,GSR_PDA,hz4,EFP,FC1,0.10505672764669935,1.0854162984395892
dmnelf010,GSR_PDA,hz4,HRF,CP6,-0.006381890269038622,1.079128894314598
dmnelf010,GSR_PDA,hz4,TA,POz,-0.12152777053491758,1.0329084902368786
dmnelf010,VIS,hz4,EFP,Oz,0.2307220617282715,1.0562355967028823
dmnelf010,VIS,hz4,HRF,CP5,0.1290661695992193,1.0206070878583988
dmnelf010,VIS,hz4,TA,P4,-0.02274296978274723,1.0205380533344637
