subject,target,model,mean_cv_r,p_circ_shift,n_features,n_trs,cv_folds,cv_type,n_shuffles,alpha,fold0_r,fold1_r,fold2_r,fold3_r,fold4_r
dmnelf010,PDA,ridge,0.010104662201192003,0.5693430656934306,155,500,5,contiguous,10000,1.0,-0.1314058247836581,0.21626891071847826,0.022770421181949455,-0.1331308554099816,0.07602065929917198
