subject,target,model,mean_cv_r,p_circ_shift,n_features,n_trs,cv_folds,cv_type,n_shuffles,alpha,fold0_r,fold1_r,fold2_r,fold3_r,fold4_r
dmnelf1001,GSR_CEN,ridge,0.3240735149122157,0.0030996900309969004,155,500,5,contiguous,10000,1.0,0.39867945780241565,0.35136632223597125,0.240448007717153,0.2981582580004883,0.3317155288050501
