subject,target,model,mean_cv_r,p_circ_shift,n_features,n_trs,cv_folds,cv_type,n_shuffles,alpha,fold0_r,fold1_r,fold2_r,fold3_r,fold4_r
dmnelf012,GSR_CEN,ridge,0.4756197588798311,9.999000099990002e-05,155,500,5,contiguous,10000,1.0,0.3972332146585055,0.5496634570846499,0.6426022592371041,0.48336476691390956,0.30523509650498626
