subject,target,model,mean_cv_r,p_circ_shift,n_features,n_trs,cv_folds,cv_type,n_shuffles,alpha,fold0_r,fold1_r,fold2_r,fold3_r,fold4_r
dmnelf009,GSR_DMN,elasticnet,0.2506611099529953,0.0403959604039596,155,500,5,contiguous,10000,1.0,0.21224490867131254,0.41919312923904023,0.41719396395213765,0.06258985388564836,0.14208369401683768
