subject,target,model,mean_cv_r,p_circ_shift,n_features,n_trs,cv_folds,cv_type,n_shuffles,alpha,fold0_r,fold1_r,fold2_r,fold3_r,fold4_r
dmnelf015,GSR_DMN,ridge,0.15471632076345687,0.09509049095090491,155,500,5,contiguous,10000,1.0,0.021825343838764975,0.12626366460632232,0.035493179098905814,0.34855720686121605,0.24144220941207517
