subject,target,resolution,method,best_ch,mean_r,mean_nmse
dmnelf012,DMN,tr,EFP,F3,0.22340917500749388,0.9957521949060236
dmnelf012,DMN,tr,HRF,F3,0.382713322734782,0.9025907047597463
dmnelf012,DMN,tr,TA,Pz,0.3186278344631369,0.9146418129839594
dmnelf012,CEN,tr,EFP,POz,0.43997416936036593,0.8932216021584607
dmnelf012,CEN,tr,HRF,POz,0.4927306776858161,0.7679846121260254
dmnelf012,CEN,tr,TA,Pz,0.2949343869377242,0.9436234455169229
dmnelf012,PDA,tr,EFP,POz,0.41039120018238695,0.9247792781777655
dmnelf012,PDA,tr,HRF,POz,0.22451769101073094,1.0257503737743954
dmnelf012,PDA,tr,TA,P4,0.3975775011139432,0.8760139644987885
dmnelf012,GSR_DMN,tr,EFP,FC2,0.14122091935152278,1.0241124436889584
dmnelf012,GSR_DMN,tr,HRF,FC2,-0.01926177456674754,1.0604453880359206
dmnelf012,GSR_DMN,tr,TA,P3,-0.05769269121130286,1.0317776140279171
dmnelf012,GSR_CEN,tr,EFP,POz,0.4585587497590575,0.8852226854796428
dmnelf012,GSR_CEN,tr,HRF,POz,0.31769842455941555,0.9981122342738515
dmnelf012,GSR_CEN,tr,TA,P4,0.4279084480003489,0.8768735848034099
dmnelf012,GSR_PDA,tr,EFP,POz,0.407496517957567,0.9374844354832244
dmnelf012,GSR_PDA,tr,HRF,POz,0.22773866531571993,1.0414948945290259
dmnelf012,GSR_PDA,tr,TA,P4,0.3697138225949004,0.893436959814105
dmnelf012,DMN,hz4,EFP,F3,0.1963005020830284,1.017056113661917
dmnelf012,DMN,hz4,HRF,F3,0.1609814336861633,0.9993135958683371
dmnelf012,DMN,hz4,TA,O2,0.17239633032448215,0.9815738235548679
dmnelf012,CEN,hz4,EFP,POz,0.4289292583685473,0.9658106834043648
dmnelf012,CEN,hz4,HRF,POz,0.12359794891688525,1.0342009510956238
dmnelf012,CEN,hz4,TA,Pz,0.10478694924041343,1.023470436462319
dmnelf012,PDA,hz4,EFP,Fp1,0.32668090094421715,0.9507528508197112
dmnelf012,PDA,hz4,HRF,Fp1,-0.03475345809671655,1.081089596240687
dmnelf012,PDA,hz4,TA,P4,0.18026009005063798,1.0017217553614368
dmnelf012,GSR_DMN,hz4,EFP,FC2,0.13173264640801208,1.043033162105828
dmnelf012,GSR_DMN,hz4,HRF,FC2,0.1561798370470528,1.0091010133678924
dmnelf012,GSR_DMN,hz4,TA,O2,0.12432102761279182,1.022001080832385
dmnelf012,GSR_CEN,hz4,EFP,POz,0.442802240976605,0.9354510600627922
dmnelf012,GSR_CEN,hz4,HRF,POz,0.13317374914754043,1.0719718801568812
dmnelf012,GSR_CEN,hz4,TA,P4,0.12190197125593247,1.0623334272567995
dmnelf012,GSR_PDA,hz4,EFP,Fp1,0.3207133725102752,0.9627536197901986
dmnelf012,GSR_PDA,hz4,HRF,Fp1,-0.04161829593308596,1.0719594049034598
dmnelf012,GSR_PDA,hz4,TA,P4,0.17423304818614962,1.0033425762473107
