subject,target,resolution,method,best_ch,mean_r,mean_nmse
dmnelf1003,DMN,tr,EFP,F3,0.10482471385949892,1.1048683054970527
dmnelf1003,DMN,tr,HRF,F3,0.18001973646112246,1.1704283355834995
dmnelf1003,DMN,tr,TA,O1,0.25808781014504184,0.985718004389402
dmnelf1003,CEN,tr,EFP,FC6,-0.0003678342833255549,1.1190835415365201
dmnelf1003,CEN,tr,HRF,FC6,0.1866522137328573,1.0950583717774929
dmnelf1003,CEN,tr,TA,Pz,0.21509486060261884,0.995096189411588
dmnelf1003,PDA,tr,EFP,Pz,0.29088941655434697,1.0116530053871438
dmnelf1003,PDA,tr,HRF,Pz,0.17133815863990282,1.138616352381911
dmnelf1003,PDA,tr,TA,Pz,0.22914842190212265,0.9975461222964167
dmnelf1003,GSR_DMN,tr,EFP,CP2,0.05323784079470149,1.1645134734019664
dmnelf1003,GSR_DMN,tr,HRF,CP2,0.09516835154475692,1.4897842462422335
dmnelf1003,GSR_DMN,tr,TA,P4,-0.022454964798854265,1.1683955905274201
dmnelf1003,GSR_CEN,tr,EFP,Pz,0.36534987946052955,0.9867671757885967
dmnelf1003,GSR_CEN,tr,HRF,Pz,0.23308995957419482,1.1989280276460945
dmnelf1003,GSR_CEN,tr,TA,Pz,0.36067605846278045,1.0082141407027938
dmnelf1003,GSR_PDA,tr,EFP,F4,-0.011658147086508353,1.0359563838363934
dmnelf1003,GSR_PDA,tr,HRF,F4,-0.20869634245602983,1.3667576394931924
dmnelf1003,GSR_PDA,tr,TA,Pz,0.22267351040982725,1.0142679070591394
dmnelf1003,DMN,hz4,EFP,O1,0.14405702635448822,1.1138829200501656
dmnelf1003,DMN,hz4,HRF,O1,0.08085030517853199,1.0800420632172303
dmnelf1003,DMN,hz4,TA,Pz,0.09040078344828482,1.053902425261931
dmnelf1003,CEN,hz4,EFP,Cz,0.36916523171346316,1.1005365307715986
dmnelf1003,CEN,hz4,HRF,Cz,0.04684312087878982,1.1000960404892044
dmnelf1003,CEN,hz4,TA,Pz,0.11441315015059224,1.0241064505786286
dmnelf1003,PDA,hz4,EFP,Pz,0.24627066295053593,1.0368639325585307
dmnelf1003,PDA,hz4,HRF,Pz,0.021377693916160272,1.0653875665167665
dmnelf1003,PDA,hz4,TA,Oz,-0.05321421354827699,1.024165772835045
dmnelf1003,GSR_DMN,hz4,EFP,Pz,0.12999641597902997,1.175959074851682
dmnelf1003,GSR_DMN,hz4,HRF,Pz,-0.010895539758987651,1.2194952430005215
dmnelf1003,GSR_DMN,hz4,TA,P4,-0.06159925768791956,1.1632579885113263
dmnelf1003,GSR_CEN,hz4,EFP,Pz,0.3686073265645986,1.009357404201739
dmnelf1003,GSR_CEN,hz4,HRF,Pz,0.09675134248278046,1.3098862637047315
dmnelf1003,GSR_CEN,hz4,TA,Pz,0.0797642937755638,1.2445014660271863
dmnelf1003,GSR_PDA,hz4,EFP,Pz,0.22749119981764965,1.0545574418959758
dmnelf1003,GSR_PDA,hz4,HRF,Pz,-0.007122296333622158,1.082365509346502
dmnelf1003,GSR_PDA,hz4,TA,Oz,-0.044420997119723665,1.0308862719716365
