subject,target,resolution,method,best_ch,mean_r,mean_nmse
dmnelf011,DMN,tr,EFP,Fz,0.3050570148098338,0.9513286443004221
dmnelf011,DMN,tr,HRF,Fz,0.2967885846952668,0.9637634342778643
dmnelf011,DMN,tr,TA,Pz,0.21009796366902544,0.990410647968518
dmnelf011,CEN,tr,EFP,Fz,0.3636925045435754,0.9408399373277249
dmnelf011,CEN,tr,HRF,Fz,0.22909335742685227,1.0263922909963636
dmnelf011,CEN,tr,TA,P3,0.2575022335100293,0.9782550905896912
dmnelf011,PDA,tr,EFP,F3,0.0488049926524555,1.0547529200474668
dmnelf011,PDA,tr,HRF,F3,-0.1999660973574417,1.2308104722547033
dmnelf011,PDA,tr,TA,P3,0.15500640983630695,1.0061912318687165
dmnelf011,GSR_DMN,tr,EFP,CP2,0.16682106188280138,1.022710791152651
dmnelf011,GSR_DMN,tr,HRF,CP2,0.1509036088872858,1.0382848698377551
dmnelf011,GSR_DMN,tr,TA,Pz,-0.07160042134886538,1.0287781327955543
dmnelf011,GSR_CEN,tr,EFP,P3,0.1704161909617186,1.0258325342952421
dmnelf011,GSR_CEN,tr,HRF,P3,0.26527462166145915,0.9997946507563288
dmnelf011,GSR_CEN,tr,TA,O1,0.10775594682434302,1.0270331487871354
dmnelf011,GSR_PDA,tr,EFP,Fp1,0.06986084502511558,1.0318632420516949
dmnelf011,GSR_PDA,tr,HRF,Fp1,-0.0935670987684317,1.1834557339040779
dmnelf011,GSR_PDA,tr,TA,O1,-0.007714215170977469,1.0152676392590714
dmnelf011,DMN,hz4,EFP,Fz,0.3426771768130596,0.923021486607912
dmnelf011,DMN,hz4,HRF,Fz,-0.0035657010750708928,1.0607103282932189
dmnelf011,DMN,hz4,TA,Oz,0.0015089872081544859,1.0179954544319796
dmnelf011,CEN,hz4,EFP,Fz,0.35987852116018654,0.939881227338318
dmnelf011,CEN,hz4,HRF,Fz,0.04172339956062033,1.054074011976199
dmnelf011,CEN,hz4,TA,Pz,0.08292356815732155,1.017069306878774
dmnelf011,PDA,hz4,EFP,Pz,0.059794874113815476,1.0801261658647563
dmnelf011,PDA,hz4,HRF,Pz,0.11887645287925996,1.0125638352077755
dmnelf011,PDA,hz4,TA,Pz,0.07467477424307109,1.0159641875889618
dmnelf011,GSR_DMN,hz4,EFP,CP2,0.1341062792912004,1.0365474104071057
dmnelf011,GSR_DMN,hz4,HRF,CP2,0.13748109985146006,1.0095047002857396
dmnelf011,GSR_DMN,hz4,TA,O2,0.09023106060407951,1.021515056489207
dmnelf011,GSR_CEN,hz4,EFP,P3,0.16115899983667642,1.0389579134308757
dmnelf011,GSR_CEN,hz4,HRF,P3,0.07895392026519679,1.0326686747500085
dmnelf011,GSR_CEN,hz4,TA,O2,0.08176523864894712,1.0259851668046527
dmnelf011,GSR_PDA,hz4,EFP,O2,0.04599498824270638,1.0451330845888798
dmnelf011,GSR_PDA,hz4,HRF,O2,-0.024099602660202092,1.0449908017559584
dmnelf011,GSR_PDA,hz4,TA,Oz,-0.04111402421377432,1.0146087719158463
