subject,target,resolution,method,best_ch,mean_r,mean_nmse
dmnelf1001,DMN,tr,EFP,Fp1,-0.07921398338928709,1.025379717051115
dmnelf1001,DMN,tr,HRF,Fp1,0.13377573856622832,1.1140235112502819
dmnelf1001,DMN,tr,TA,Oz,0.3493498845001911,0.9096334835660318
dmnelf1001,CEN,tr,EFP,POz,0.22142524563289992,0.996969750432813
dmnelf1001,CEN,tr,HRF,POz,0.30994075129013643,0.9544604102814175
dmnelf1001,CEN,tr,TA,Oz,0.2968869452650002,0.9400469705032457
dmnelf1001,PDA,tr,EFP,Pz,0.3106056911327684,0.960394265712627
dmnelf1001,PDA,tr,HRF,Pz,0.0634500069929558,1.1249094915886066
dmnelf1001,PDA,tr,TA,Pz,0.12236556259438272,1.014122443867458
dmnelf1001,GSR_DMN,tr,EFP,Fp1,-0.035410332430532834,1.0700479834449115
dmnelf1001,GSR_DMN,tr,HRF,Fp1,0.026786100433808673,1.1493801785479287
dmnelf1001,GSR_DMN,tr,TA,P4,-0.11942676172912811,1.0454083219065962
dmnelf1001,GSR_CEN,tr,EFP,Pz,0.27468678702926325,1.018223485316451
dmnelf1001,GSR_CEN,tr,HRF,Pz,0.16196876798091808,1.080195419576198
dmnelf1001,GSR_CEN,tr,TA,P3,0.23202273955824676,1.0009112882724969
dmnelf1001,GSR_PDA,tr,EFP,Pz,0.3214752192861751,0.9456558846632372
dmnelf1001,GSR_PDA,tr,HRF,Pz,0.0673595908635681,1.1171898091913257
dmnelf1001,GSR_PDA,tr,TA,Pz,0.18197757671129874,0.9883320280660705
dmnelf1001,DMN,hz4,EFP,Fp1,-0.10714367419255384,1.049968543936223
dmnelf1001,DMN,hz4,HRF,Fp1,0.15729028414785623,0.9962583435673513
dmnelf1001,DMN,hz4,TA,Pz,0.083733875796187,1.0058788892241206
dmnelf1001,CEN,hz4,EFP,POz,0.2231882630229239,1.0082385977326254
dmnelf1001,CEN,hz4,HRF,POz,0.09873811051720195,1.002687092245841
dmnelf1001,CEN,hz4,TA,Pz,0.09873723802636308,1.0052682936617334
dmnelf1001,PDA,hz4,EFP,Pz,0.2857766948383109,0.9877689271263194
dmnelf1001,PDA,hz4,HRF,Pz,-0.08525710429878668,1.0509503347736615
dmnelf1001,PDA,hz4,TA,Oz,-0.08266888660781428,1.0158047266745052
dmnelf1001,GSR_DMN,hz4,EFP,Fp1,-0.09557772686082043,1.0981553017164696
dmnelf1001,GSR_DMN,hz4,HRF,Fp1,0.026442980059619058,1.0672524266831158
dmnelf1001,GSR_DMN,hz4,TA,Pz,0.05370289881257365,1.0423452216766806
dmnelf1001,GSR_CEN,hz4,EFP,POz,0.19106183121058126,1.0518226500805572
dmnelf1001,GSR_CEN,hz4,HRF,POz,0.1285042567727067,1.0083386189071386
dmnelf1001,GSR_CEN,hz4,TA,POz,-0.07965403590772198,1.024886313714116
dmnelf1001,GSR_PDA,hz4,EFP,Pz,0.3047571462581217,0.967062774962924
dmnelf1001,GSR_PDA,hz4,HRF,Pz,-0.09367785128492644,1.0489573764704043
dmnelf1001,GSR_PDA,hz4,TA,Oz,-0.08138355799270917,1.0173225102202852
