subject,target,resolution,method,best_ch,mean_r,mean_nmse
dmnelf014,DMN,tr,EFP,FC1,0.2815866395764693,1.0149666348385717
dmnelf014,DMN,tr,HRF,FC1,0.125571443159395,1.212994054659118
dmnelf014,DMN,tr,TA,P4,0.20407038614407863,1.0279986449922447
dmnelf014,CEN,tr,EFP,C3,-0.0567734221564274,1.045962818188126
dmnelf014,CEN,tr,HRF,C3,0.10395550099838449,1.0891214468625614
dmnelf014,CEN,tr,TA,O1,-0.026890697890255368,1.0332192952687982
dmnelf014,PDA,tr,EFP,O1,0.18983598653560588,1.0614661698752208
dmnelf014,PDA,tr,HRF,O1,-0.04034736137562633,1.2162509551173537
dmnelf014,PDA,tr,TA,P4,0.19387817953185796,1.0083661069864642
dmnelf014,GSR_DMN,tr,EFP,Fp1,0.3398002672994587,0.9479774159506539
dmnelf014,GSR_DMN,tr,HRF,Fp1,0.11147132559758662,1.182636231501143
dmnelf014,GSR_DMN,tr,TA,P4,0.18175165243871852,1.0752516607954572
dmnelf014,GSR_CEN,tr,EFP,F3,0.24846212135915238,1.3144581004808669
dmnelf014,GSR_CEN,tr,HRF,F3,0.1409896029497909,1.2141001291308444
dmnelf014,GSR_CEN,tr,TA,O2,0.07238678848090482,1.251367899807505
dmnelf014,GSR_PDA,tr,EFP,F7,0.032890187785981115,1.1063743108659685
dmnelf014,GSR_PDA,tr,HRF,F7,-0.18625375979359182,1.2525132129173049
dmnelf014,GSR_PDA,tr,TA,P4,0.21352627436025476,1.0288639491421463
dmnelf014,DMN,hz4,EFP,P4,0.2518397019185651,1.0262179599041361
dmnelf014,DMN,hz4,HRF,P4,0.24070012011705783,1.012915612684586
dmnelf014,DMN,hz4,TA,P4,0.21367272052033268,1.0222089350832841
dmnelf014,CEN,hz4,EFP,C3,-0.021228831392654975,1.0805093623204727
dmnelf014,CEN,hz4,HRF,C3,0.03202876231203309,1.048982349152241
dmnelf014,CEN,hz4,TA,Oz,0.09599207906027284,1.02047138571443
dmnelf014,PDA,hz4,EFP,CP2,0.21639128956881987,1.075915347840088
dmnelf014,PDA,hz4,HRF,CP2,0.08945433296618183,1.0694681239224029
dmnelf014,PDA,hz4,TA,P4,0.12414606204396339,1.0375494823089895
dmnelf014,GSR_DMN,hz4,EFP,CP2,0.4052008438013547,0.9694591544394587
dmnelf014,GSR_DMN,hz4,HRF,CP2,0.21370017282072498,1.0691973871929787
dmnelf014,GSR_DMN,hz4,TA,P4,0.2175299968040449,1.0695065962021837
dmnelf014,GSR_CEN,hz4,EFP,F3,0.24034644904120195,1.3608170191429119
dmnelf014,GSR_CEN,hz4,HRF,F3,0.11244086480543872,1.2552508659290225
dmnelf014,GSR_CEN,hz4,TA,O2,0.05788589073613607,1.2665236386476213
dmnelf014,GSR_PDA,hz4,EFP,CP2,0.2191296423969046,1.1246989674869625
dmnelf014,GSR_PDA,hz4,HRF,CP2,0.11647513284431152,1.0877118430877704
dmnelf014,GSR_PDA,hz4,TA,P4,0.13215375244283317,1.066106362434695
