cohort,subject,run,nvox,denoise,smooth_tr,window,r_halfhalf,reliability,ceiling
dmnelf,dmnelf013,1,2000,raw,1,fb,0.9014741033119091,0.9481844656645692,0.973747639619511
dmnelf,dmnelf013,1,2000,raw,1,full,0.9307143660155944,0.9641139905498347,0.9818930647223427
dmnelf,dmnelf013,1,2000,raw,3,fb,0.9249261261240999,0.9609990882990073,0.9803056096437515
dmnelf,dmnelf013,1,2000,raw,3,full,0.9590536127742203,0.9790988939971912,0.9894942617302999
dmnelf,dmnelf013,1,2000,raw,5,fb,0.9462472821775405,0.9723813524033191,0.9860939876113833
dmnelf,dmnelf013,1,2000,raw,5,full,0.9662247402743681,0.9828222791455067,0.9913739350747056
dmnelf,dmnelf013,1,2000,gsr,1,fb,0.8956633467246964,0.944960346753776,0.9720907091181235
dmnelf,dmnelf013,1,2000,gsr,1,full,0.9268657237067413,0.9620449544597383,0.9808389034187716
dmnelf,dmnelf013,1,2000,gsr,3,fb,0.9165073267116054,0.9564349835115665,0.9779749401245241
dmnelf,dmnelf013,1,2000,gsr,3,full,0.9514431107813361,0.9751174456737187,0.9874803520443932
dmnelf,dmnelf013,1,2000,gsr,5,fb,0.9320483023794466,0.9648291931744841,0.9822571929868898
dmnelf,dmnelf013,1,2000,gsr,5,full,0.9609386594918132,0.9800802843479511,0.9899900425498992
dmnelf,dmnelf013,2,2000,raw,1,fb,0.962434588979967,0.9808577512692748,0.9903826287194636
dmnelf,dmnelf013,2,2000,raw,1,full,0.9637337364459999,0.9815319852783935,0.9907229609120773
dmnelf,dmnelf013,2,2000,raw,3,fb,0.9749532949629233,0.9873178241222424,0.993638678857784
dmnelf,dmnelf013,2,2000,raw,3,full,0.9715971463795451,0.9855939872541349,0.9927708634192156
dmnelf,dmnelf013,2,2000,raw,5,fb,0.9805493299576695,0.9901791539609134,0.995077461286765
dmnelf,dmnelf013,2,2000,raw,5,full,0.9769761433029438,0.9883540037774102,0.9941599487896353
dmnelf,dmnelf013,2,2000,gsr,1,fb,0.9583626625450955,0.9787386992964866,0.9893122354931665
dmnelf,dmnelf013,2,2000,gsr,1,full,0.9605034317612037,0.9798538642682635,0.9898756812187395
dmnelf,dmnelf013,2,2000,gsr,3,fb,0.9734013518495523,0.9865214199202214,0.9932378466008136
dmnelf,dmnelf013,2,2000,gsr,3,full,0.9687781613505816,0.9841415151476486,0.992039069365541
dmnelf,dmnelf013,2,2000,gsr,5,fb,0.9788715895406189,0.9893230007590913,0.9946471740064873
dmnelf,dmnelf013,2,2000,gsr,5,full,0.9760175974585011,0.9878632646934196,0.9939131072148206
dmnelf,dmnelf013,3,2000,raw,1,fb,0.9438191534337704,0.9710976988435442,0.9854428947653661
dmnelf,dmnelf013,3,2000,raw,1,full,0.9487647594035373,0.9737088633457512,0.9867668738591457
dmnelf,dmnelf013,3,2000,raw,3,fb,0.9738969096461935,0.9867758593540302,0.9933659241961293
dmnelf,dmnelf013,3,2000,raw,3,full,0.9736678107918338,0.9866582466085811,0.9933067233279865
dmnelf,dmnelf013,3,2000,raw,5,fb,0.9812660462946888,0.9905444532599007,0.9952609975578771
dmnelf,dmnelf013,3,2000,raw,5,full,0.980127431676356,0.9899639952430637,0.9949693438709877
dmnelf,dmnelf013,3,2000,gsr,1,fb,0.9422141035232832,0.9702474117699537,0.9850113764672739
dmnelf,dmnelf013,3,2000,gsr,1,full,0.9447715871010918,0.971601594107392,0.9856985310465832
dmnelf,dmnelf013,3,2000,gsr,3,fb,0.9693194929339916,0.9844207569284256,0.9921798007057115
dmnelf,dmnelf013,3,2000,gsr,3,full,0.967842845789534,0.9836586776839061,0.9917956834368187
dmnelf,dmnelf013,3,2000,gsr,5,fb,0.9786654756606168,0.9892177204273197,0.9945942491424932
dmnelf,dmnelf013,3,2000,gsr,5,full,0.97699430749436,0.9883632985596214,0.9941646234701883
dmnelf,dmnelf013,4,2000,raw,1,fb,0.9513303736943485,0.9750582336226808,0.9874503702073745
dmnelf,dmnelf013,4,2000,raw,1,full,0.9503719798599106,0.9745545872005124,0.9871953136033985
dmnelf,dmnelf013,4,2000,raw,3,fb,0.9656938234275907,0.982547548268433,0.9912353647184069
dmnelf,dmnelf013,4,2000,raw,3,full,0.9627631008484278,0.9810283272925419,0.9904687411991061
dmnelf,dmnelf013,4,2000,raw,5,fb,0.971161166806979,0.9853696218865066,0.9926578574143795
dmnelf,dmnelf013,4,2000,raw,5,full,0.9704579779722002,0.9850075351222656,0.9924754581964561
dmnelf,dmnelf013,4,2000,gsr,1,fb,0.9494868673901691,0.9740890110855406,0.9869594779349051
dmnelf,dmnelf013,4,2000,gsr,1,full,0.9486501507965848,0.9736485026917613,0.986736288322144
dmnelf,dmnelf013,4,2000,gsr,3,fb,0.9633907379376477,0.9813540619526366,0.9906331621506705
dmnelf,dmnelf013,4,2000,gsr,3,full,0.9604278304590674,0.9798145236840133,0.9898558095419824
dmnelf,dmnelf013,4,2000,gsr,5,fb,0.9705626382242896,0.9850614432626019,0.9925026162497517
dmnelf,dmnelf013,4,2000,gsr,5,full,0.9682937597231998,0.9838915100349355,0.9919130556832768
