cohort,subject,run,nvox,denoise,smooth_tr,window,r_halfhalf,reliability,ceiling
dmnelf,dmnelf008,1,2000,raw,1,fb,0.9882177746869842,0.9940739764712793,0.9970325854611168
dmnelf,dmnelf008,1,2000,raw,1,full,0.9892083808301687,0.9945749177040327,0.9972837698990357
dmnelf,dmnelf008,1,2000,raw,3,fb,0.9933649713286115,0.9966714431291696,0.9983343343435452
dmnelf,dmnelf008,1,2000,raw,3,full,0.9943257426043046,0.9971547991010307,0.9985763862124072
dmnelf,dmnelf008,1,2000,raw,5,fb,0.9946865227977972,0.9973361843370006,0.998667203995906
dmnelf,dmnelf008,1,2000,raw,5,full,0.9956478566066959,0.9978191826885209,0.9989089961996143
dmnelf,dmnelf008,1,2000,gsr,1,fb,0.9879370355108641,0.9939319182279654,0.9969613423939594
dmnelf,dmnelf008,1,2000,gsr,1,full,0.9889015258538058,0.994419797057861,0.9972059952977925
dmnelf,dmnelf008,1,2000,gsr,3,fb,0.9929426972916918,0.9964588531733006,0.9982278563400746
dmnelf,dmnelf008,1,2000,gsr,3,full,0.9937221115276348,0.9968511717675866,0.998424344538727
dmnelf,dmnelf008,1,2000,gsr,5,fb,0.9942595061557288,0.9971214910463999,0.9985597083031139
dmnelf,dmnelf008,1,2000,gsr,5,full,0.9951868147290256,0.9975876017045412,0.9987930725152939
dmnelf,dmnelf008,2,2000,raw,1,fb,0.9834644162829904,0.9916632818913902,0.9958229169342259
dmnelf,dmnelf008,2,2000,raw,1,full,0.9871118463651569,0.9935141277234001,0.9967517884224738
dmnelf,dmnelf008,2,2000,raw,3,fb,0.9897314529302941,0.9948392296585635,0.9974162770170555
dmnelf,dmnelf008,2,2000,raw,3,full,0.9926307344045524,0.9963017404739319,0.9981491574278525
dmnelf,dmnelf008,2,2000,raw,5,fb,0.9916498447425403,0.9958074180160222,0.9979015071719364
dmnelf,dmnelf008,2,2000,raw,5,full,0.9952506726104243,0.9976196838548803,0.9988091328451499
dmnelf,dmnelf008,2,2000,gsr,1,fb,0.9825725263449339,0.9912096665198951,0.9955951318281419
dmnelf,dmnelf008,2,2000,gsr,1,full,0.9869648666202272,0.9934396759606802,0.996714440529824
dmnelf,dmnelf008,2,2000,gsr,3,fb,0.9888907430700742,0.9944143452984363,0.9972032617768738
dmnelf,dmnelf008,2,2000,gsr,3,full,0.992574350100923,0.9962733386090707,0.9981349300615978
dmnelf,dmnelf008,2,2000,gsr,5,fb,0.9912689739441559,0.9956153457066375,0.9978052644211883
dmnelf,dmnelf008,2,2000,gsr,5,full,0.9940111198408437,0.9969965663182287,0.998497153885893
dmnelf,dmnelf008,3,2000,raw,1,fb,0.9906780589579697,0.9953172031006813,0.9976558540402002
dmnelf,dmnelf008,3,2000,raw,1,full,0.9906511251743269,0.995303609604192,0.9976490412986884
dmnelf,dmnelf008,3,2000,raw,3,fb,0.9954518462014715,0.9977207398879675,0.9988597198245445
dmnelf,dmnelf008,3,2000,raw,3,full,0.9951924346417058,0.9975904252267489,0.9987944859813499
dmnelf,dmnelf008,3,2000,raw,5,fb,0.9968268316115991,0.9984108945562196,0.9992051313700403
dmnelf,dmnelf008,3,2000,raw,5,full,0.9965620207485668,0.9982780503607175,0.9991386542220841
dmnelf,dmnelf008,3,2000,gsr,1,fb,0.9898642999605127,0.9949063360553339,0.997449916564904
dmnelf,dmnelf008,3,2000,gsr,1,full,0.9906297609927524,0.995292826827539,0.9976436371909255
dmnelf,dmnelf008,3,2000,gsr,3,fb,0.994817119229014,0.9974018266030376,0.998700068390424
dmnelf,dmnelf008,3,2000,gsr,3,full,0.9951544079780439,0.9975713197923028,0.9987849216884999
dmnelf,dmnelf008,3,2000,gsr,5,fb,0.9961287228383675,0.9980606074561525,0.9990298331161851
dmnelf,dmnelf008,3,2000,gsr,5,full,0.996229884533231,0.9981113821128619,0.9990552447752136
dmnelf,dmnelf008,4,2000,raw,1,fb,0.9878840392609086,0.993905096826676,0.9969478907278334
dmnelf,dmnelf008,4,2000,raw,1,full,0.9863848943130794,0.9931457867375553,0.9965670006264281
dmnelf,dmnelf008,4,2000,raw,3,fb,0.9942084262263635,0.9970958031781082,0.9985468457604321
dmnelf,dmnelf008,4,2000,raw,3,full,0.9935693911309461,0.9967743240352391,0.9983858592925078
dmnelf,dmnelf008,4,2000,raw,5,fb,0.9954882627930577,0.9977390309474298,0.9988688757526835
dmnelf,dmnelf008,4,2000,raw,5,full,0.9949266684882855,0.9974568832068604,0.9987276321434491
dmnelf,dmnelf008,4,2000,gsr,1,fb,0.9876311109071045,0.9937770700885987,0.9968836793169997
dmnelf,dmnelf008,4,2000,gsr,1,full,0.986877399599095,0.9933953648053208,0.9966922116708451
dmnelf,dmnelf008,4,2000,gsr,3,fb,0.9940336312244589,0.9970078895951833,0.9985028240296485
dmnelf,dmnelf008,4,2000,gsr,3,full,0.9937944809259761,0.9968875833826454,0.9984425789110987
dmnelf,dmnelf008,4,2000,gsr,5,fb,0.9958325161757666,0.9979119070410684,0.9989554079342423
dmnelf,dmnelf008,4,2000,gsr,5,full,0.9954289124117627,0.997709220529078,0.99885395355331
