cohort,subject,run,nvox,denoise,smooth_tr,window,r_halfhalf,reliability,ceiling
dmnelf,dmnelf015,1,2000,raw,1,fb,0.9928864958781313,0.9964305522985972,0.9982136806809438
dmnelf,dmnelf015,1,2000,raw,1,full,0.9948687910759167,0.9974277962806187,0.9987130700459561
dmnelf,dmnelf015,1,2000,raw,3,fb,0.9955921116317846,0.9977911877169072,0.9988949833275304
dmnelf,dmnelf015,1,2000,raw,3,full,0.996462665681561,0.998228199114742,0.9991137067995525
dmnelf,dmnelf015,1,2000,raw,5,fb,0.9962056650464163,0.9980992264374244,0.9990491611714734
dmnelf,dmnelf015,1,2000,raw,5,full,0.9966696027057089,0.9983320238412113,0.9991656638622103
dmnelf,dmnelf015,1,2000,gsr,1,fb,0.9913333774031404,0.9956478293914998,0.9978215418558068
dmnelf,dmnelf015,1,2000,gsr,1,full,0.9943912739361014,0.9971877503992337,0.9985928852136058
dmnelf,dmnelf015,1,2000,gsr,3,fb,0.994950885511812,0.9974690532359183,0.9987337248916341
dmnelf,dmnelf015,1,2000,gsr,3,full,0.9961692910451942,0.9980809698997023,0.999040024173057
dmnelf,dmnelf015,1,2000,gsr,5,fb,0.9956776328091089,0.9978341355738869,0.9989164807799934
dmnelf,dmnelf015,1,2000,gsr,5,full,0.9967785726992813,0.9983866877656024,0.9991930182730474
dmnelf,dmnelf015,2,2000,raw,1,fb,0.9919630173527261,0.9959652952503331,0.9979806086544634
dmnelf,dmnelf015,2,2000,raw,1,full,0.9927356401300439,0.9963545792408862,0.9981756254491922
dmnelf,dmnelf015,2,2000,raw,3,fb,0.9949887656704604,0.9974880889477814,0.9987432547696037
dmnelf,dmnelf015,2,2000,raw,3,full,0.9956134655535525,0.9978019117819338,0.9989003512773102
dmnelf,dmnelf015,2,2000,raw,5,fb,0.9952606789532896,0.9976247108477091,0.9988116493352033
dmnelf,dmnelf015,2,2000,raw,5,full,0.9962399439375137,0.9981164308058732,0.9990577715056689
dmnelf,dmnelf015,2,2000,gsr,1,fb,0.9900399427164662,0.9949950465466849,0.9974943842181192
dmnelf,dmnelf015,2,2000,gsr,1,full,0.9922069525799703,0.996088234001022,0.9980422005110916
dmnelf,dmnelf015,2,2000,gsr,3,fb,0.9937591924123724,0.9968698288081237,0.9984336877370092
dmnelf,dmnelf015,2,2000,gsr,3,full,0.9949776718304585,0.9974825140950409,0.998740463831841
dmnelf,dmnelf015,2,2000,gsr,5,fb,0.9937537865816571,0.996867108937733,0.9984323256674601
dmnelf,dmnelf015,2,2000,gsr,5,full,0.995261738911638,0.9976252433472981,0.9988119159017368
dmnelf,dmnelf015,3,2000,raw,1,fb,0.9957416458020261,0.9978662798328976,0.998932570213274
dmnelf,dmnelf015,3,2000,raw,1,full,0.995652069406142,0.997821298281142,0.9989100551506838
dmnelf,dmnelf015,3,2000,raw,3,fb,0.9973936879526012,0.9986951435447509,0.9993473588021088
dmnelf,dmnelf015,3,2000,raw,3,full,0.9975540867291925,0.9987755459103426,0.9993875854293681
dmnelf,dmnelf015,3,2000,raw,5,fb,0.9978374954209132,0.9989175773384755,0.9994586421350689
dmnelf,dmnelf015,3,2000,raw,5,full,0.9979942363112528,0.9989961113739496,0.9994979296496564
dmnelf,dmnelf015,3,2000,gsr,1,fb,0.9930276364360796,0.9965016222372168,0.9982492786059085
dmnelf,dmnelf015,3,2000,gsr,1,full,0.9944994673316123,0.9972421488406078,0.9986201223891935
dmnelf,dmnelf015,3,2000,gsr,3,fb,0.995645882561369,0.9978181913551504,0.9989084999914408
dmnelf,dmnelf015,3,2000,gsr,3,full,0.9965676038408559,0.99828085152111,0.9991400560087209
dmnelf,dmnelf015,3,2000,gsr,5,fb,0.9968283812193711,0.9984116718239492,0.999205520312988
dmnelf,dmnelf015,3,2000,gsr,5,full,0.9970613450724237,0.9985285104361831,0.9992639843585793
dmnelf,dmnelf015,4,2000,raw,1,fb,0.9953153783615011,0.9976521898797043,0.9988254051032665
dmnelf,dmnelf015,4,2000,raw,1,full,0.9955867545964289,0.9977884973462536,0.9988936366531992
dmnelf,dmnelf015,4,2000,raw,3,fb,0.9974887055618231,0.9987427741487677,0.9993711893729815
dmnelf,dmnelf015,4,2000,raw,3,full,0.9974721444980317,0.9987344727139594,0.9993670360352894
dmnelf,dmnelf015,4,2000,raw,5,fb,0.997798357470747,0.9988979655924634,0.9994488309025447
dmnelf,dmnelf015,4,2000,raw,5,full,0.9978127140051892,0.9989051596380994,0.9994524299025439
dmnelf,dmnelf015,4,2000,gsr,1,fb,0.9940147622324622,0.9969983984668013,0.9984980713385486
dmnelf,dmnelf015,4,2000,gsr,1,full,0.994913910541255,0.9974504717061374,0.9987244223038393
dmnelf,dmnelf015,4,2000,gsr,3,fb,0.9964453503305277,0.9982195106573372,0.9991093587077128
dmnelf,dmnelf015,4,2000,gsr,3,full,0.9969332663495056,0.9984642783501221,0.999231844143351
dmnelf,dmnelf015,4,2000,gsr,5,fb,0.9973218199952599,0.9986591144311704,0.9993293323180154
dmnelf,dmnelf015,4,2000,gsr,5,full,0.9976747904949121,0.9988360420243818,0.99941785156379
