cohort,subject,run,nvox,denoise,smooth_tr,window,r_halfhalf,reliability,ceiling
rtbpd,rtbpd003,1,2000,raw,1,fb,0.9732147208469699,0.9864255628796784,0.9931895906017534
rtbpd,rtbpd003,1,2000,raw,1,full,0.9813939424831478,0.9906096121937598,0.9952937316158279
rtbpd,rtbpd003,1,2000,raw,3,fb,0.982910010437694,0.9913813589762787,0.9956813541370947
rtbpd,rtbpd003,1,2000,raw,3,full,0.9899151426028651,0.9949320163552585,0.9974627894589645
rtbpd,rtbpd003,1,2000,raw,5,fb,0.9863519871103693,0.9931291065338902,0.996558631759261
rtbpd,rtbpd003,1,2000,raw,5,full,0.9918448981106108,0.9959057545609477,0.9979507776243013
rtbpd,rtbpd003,1,2000,gsr,1,fb,0.968673599728954,0.9840875601342147,0.9920118749965722
rtbpd,rtbpd003,1,2000,gsr,1,full,0.9781114870092174,0.9889346413816763,0.9944519301513152
rtbpd,rtbpd003,1,2000,gsr,3,fb,0.9810525203418117,0.9904356500074419,0.9952063353935413
rtbpd,rtbpd003,1,2000,gsr,3,full,0.9867834985811434,0.9933477898179167,0.9966683449462598
rtbpd,rtbpd003,1,2000,gsr,5,fb,0.983483681660974,0.9916730757647599,0.9958278343994809
rtbpd,rtbpd003,1,2000,gsr,5,full,0.9884988457567379,0.9942161624746203,0.997103887503514
rtbpd,rtbpd003,2,2000,raw,1,fb,0.6572093451655618,0.7931518695363186,0.8905907418878317
rtbpd,rtbpd003,2,2000,raw,1,full,0.6589466666308654,0.7944157336523809,0.8913000244880401
rtbpd,rtbpd003,2,2000,raw,3,fb,0.7363361681757573,0.848149317708877,0.9209502254241958
rtbpd,rtbpd003,2,2000,raw,3,full,0.6960651788340694,0.820800034716316,0.9059801513920247
rtbpd,rtbpd003,2,2000,raw,5,fb,0.7726582867552613,0.8717509657990129,0.9336760497083627
rtbpd,rtbpd003,2,2000,raw,5,full,0.7525271818750334,0.8587908817139174,0.9267097073592773
rtbpd,rtbpd003,2,2000,gsr,1,fb,0.6479053380470349,0.7863380536346587,0.886757043183001
rtbpd,rtbpd003,2,2000,gsr,1,full,0.6326368608692023,0.7749878445503083,0.8803339392243765
rtbpd,rtbpd003,2,2000,gsr,3,fb,0.7108518279968828,0.8309916924005858,0.9115874573515071
rtbpd,rtbpd003,2,2000,gsr,3,full,0.6998745055378979,0.823442557974518,0.9074373576035527
rtbpd,rtbpd003,2,2000,gsr,5,fb,0.760269118386958,0.8638100963603099,0.929413845582424
rtbpd,rtbpd003,2,2000,gsr,5,full,0.74028181807776,0.8507608484876814,0.9223669814600268
rtbpd,rtbpd003,3,2000,raw,1,fb,0.7021229947916123,0.8249967798332598,0.9082933335840684
rtbpd,rtbpd003,3,2000,raw,1,full,0.7482720941564548,0.8560133135540298,0.9252098754088338
rtbpd,rtbpd003,3,2000,raw,3,fb,0.8276948859065315,0.9057254493503681,0.9516960908558825
rtbpd,rtbpd003,3,2000,raw,3,full,0.860875866535693,0.9252372842454516,0.9618925533787293
