cohort,subject,run,nvox,denoise,smooth_tr,window,r_halfhalf,reliability,ceiling
rtbpd,rtbpd027,1,2000,raw,1,fb,0.9939214007682796,0.9969514348813457,0.9984745539478439
rtbpd,rtbpd027,1,2000,raw,1,full,0.9936532846353872,0.9968165400606387,0.9984070012077433
rtbpd,rtbpd027,1,2000,raw,3,fb,0.9967232820531692,0.9983589524015258,0.9991791392946141
rtbpd,rtbpd027,1,2000,raw,3,full,0.9961831822545537,0.9980879421390899,0.9990435136364632
rtbpd,rtbpd027,1,2000,raw,5,fb,0.9973262731505983,0.9986613469790371,0.9993304493404757
rtbpd,rtbpd027,1,2000,raw,5,full,0.9972363336166488,0.9986162547031444,0.9993078878419526
rtbpd,rtbpd027,1,2000,gsr,1,fb,0.9921604164688032,0.9960647830032218,0.9980304519418342
rtbpd,rtbpd027,1,2000,gsr,1,full,0.9925497528490275,0.9962609479937352,0.9981287231583585
rtbpd,rtbpd027,1,2000,gsr,3,fb,0.9951273932277453,0.9975577465435068,0.9987781267846763
rtbpd,rtbpd027,1,2000,gsr,3,full,0.9949355015768245,0.9974613222236146,0.9987298544769825
rtbpd,rtbpd027,1,2000,gsr,5,fb,0.9960572129643933,0.998024712413052,0.9990118680041054
rtbpd,rtbpd027,1,2000,gsr,5,full,0.9957808931100108,0.9978859869314539,0.9989424342430618
rtbpd,rtbpd027,2,2000,raw,1,fb,0.9881216042535008,0.9940253173039889,0.9970081831680164
rtbpd,rtbpd027,2,2000,raw,1,full,0.987614746142292,0.9937687854843368,0.9968795240571133
rtbpd,rtbpd027,2,2000,raw,3,fb,0.9927596224564378,0.9963666578437407,0.9981816757703683
rtbpd,rtbpd027,2,2000,raw,3,full,0.9916777888922017,0.9958215072969071,0.9979085666016236
rtbpd,rtbpd027,2,2000,raw,5,fb,0.9939028857769797,0.9969421207690141,0.9984698897658427
rtbpd,rtbpd027,2,2000,raw,5,full,0.9928111487920219,0.9963926078934596,0.998194674346372
rtbpd,rtbpd027,2,2000,gsr,1,fb,0.98815955696426,0.9940445207255804,0.9970178136450624
rtbpd,rtbpd027,2,2000,gsr,1,full,0.9880218889082529,0.9939748595533195,0.9969828782648775
rtbpd,rtbpd027,2,2000,gsr,3,fb,0.992045343116591,0.9960067892475962,0.998001397417657
rtbpd,rtbpd027,2,2000,gsr,3,full,0.9926072489447121,0.9962899105886506,0.9981432314996934
rtbpd,rtbpd027,2,2000,gsr,5,fb,0.9928406422822248,0.996407461005223,0.9982021143061274
rtbpd,rtbpd027,2,2000,gsr,5,full,0.9931562683497956,0.9965663848044034,0.9982817161525114
rtbpd,rtbpd027,3,2000,raw,1,fb,0.9899619370226231,0.9949556507636544,0.997474636651807
rtbpd,rtbpd027,3,2000,raw,1,full,0.9909782784708097,0.9954686991682704,0.9977317771667245
rtbpd,rtbpd027,3,2000,raw,3,fb,0.9937757088394913,0.9968781387330014,0.9984378492089537
rtbpd,rtbpd027,3,2000,raw,3,full,0.9946855834964751,0.9973357121806589,0.9986669676026433
rtbpd,rtbpd027,3,2000,raw,5,fb,0.9935629399332666,0.9967710775828583,0.998384233440642
rtbpd,rtbpd027,3,2000,raw,5,full,0.9956031840687989,0.9977967483885065,0.9988977667351682
rtbpd,rtbpd027,3,2000,gsr,1,fb,0.9874412268329054,0.9936809335553999,0.9968354596197909
rtbpd,rtbpd027,3,2000,gsr,1,full,0.9894947228680742,0.994719625535482,0.9973563182411199
rtbpd,rtbpd027,3,2000,gsr,3,fb,0.9922270170977341,0.9960983447992842,0.998047265814242
rtbpd,rtbpd027,3,2000,gsr,3,full,0.9934672534509883,0.9967229225673496,0.998360116675015
rtbpd,rtbpd027,3,2000,gsr,5,fb,0.9930505443414916,0.9965131563380374,0.9982550557538076
rtbpd,rtbpd027,3,2000,gsr,5,full,0.9946108434420027,0.9972981413513738,0.9986481569358518
rtbpd,rtbpd027,4,2000,raw,1,fb,0.9859589456362099,0.9929298365433773,0.9964586476835742
rtbpd,rtbpd027,4,2000,raw,1,full,0.9863367364074682,0.993121375977145,0.9965547531255596
rtbpd,rtbpd027,4,2000,raw,3,fb,0.9911305575693896,0.9955455244273698,0.9977702763799741
rtbpd,rtbpd027,4,2000,raw,3,full,0.9906438460344361,0.9952999357548552,0.9976472000436102
rtbpd,rtbpd027,4,2000,raw,5,fb,0.9919780725229015,0.995972883643775,0.9979844105214144
rtbpd,rtbpd027,4,2000,raw,5,full,0.9912513660620488,0.9956064643133163,0.9978008139470104
rtbpd,rtbpd027,4,2000,gsr,1,fb,0.9860175764458584,0.9929595670652802,0.9964735656630738
rtbpd,rtbpd027,4,2000,gsr,1,full,0.9858341781851672,0.9928665635980851,0.9964268982710599
rtbpd,rtbpd027,4,2000,gsr,3,fb,0.9907885917054271,0.9953729851914201,0.9976838102281805
rtbpd,rtbpd027,4,2000,gsr,3,full,0.9910497115557098,0.995504738835829,0.997749837802958
rtbpd,rtbpd027,4,2000,gsr,5,fb,0.9926738723667156,0.9963234688150032,0.9981600416841997
rtbpd,rtbpd027,4,2000,gsr,5,full,0.9918272702522366,0.995896868232591,0.9979463253264632
rtbpd,rtbpd027,5,2000,raw,1,fb,0.9835777759600685,0.9917209074234645,0.9958518501380939
rtbpd,rtbpd027,5,2000,raw,1,full,0.9861855784846547,0.9930447478498535,0.996516305862505
rtbpd,rtbpd027,5,2000,raw,3,fb,0.9888205724910953,0.9943788657139131,0.9971854720732313
rtbpd,rtbpd027,5,2000,raw,3,full,0.9900473116124674,0.9949987679541807,0.9974962495940427
rtbpd,rtbpd027,5,2000,raw,5,fb,0.9885618749025613,0.9942480416416516,0.9971198732557944
rtbpd,rtbpd027,5,2000,raw,5,full,0.9893874789279157,0.9946654328608705,0.9973291497097989
rtbpd,rtbpd027,5,2000,gsr,1,fb,0.9828794217126439,0.9913657996044112,0.9956735406770691
rtbpd,rtbpd027,5,2000,gsr,1,full,0.9866267451605967,0.9932683606158126,0.996628496790962
rtbpd,rtbpd027,5,2000,gsr,3,fb,0.9883264988592261,0.9941289817605552,0.9970601695788249
rtbpd,rtbpd027,5,2000,gsr,3,full,0.9879397714917956,0.9939333028690531,0.9969620368243984
