cohort,subject,run,nvox,denoise,smooth_tr,window,r_halfhalf,reliability,ceiling
rtbpd_nf2,rtbpd028,1,2000,raw,1,fb,0.9888093910432855,0.9943732119291511,0.9971826371979965
rtbpd_nf2,rtbpd028,1,2000,raw,1,full,0.9886724154024953,0.994303946436944,0.9971479059983749
rtbpd_nf2,rtbpd028,1,2000,raw,3,fb,0.9934158858926735,0.9966970695107217,0.9983471688299225
rtbpd_nf2,rtbpd028,1,2000,raw,3,full,0.9933516900612619,0.9966647581699274,0.9983309862815676
rtbpd_nf2,rtbpd028,1,2000,raw,5,fb,0.9952383642478554,0.9976135003027873,0.9988060373780223
rtbpd_nf2,rtbpd028,1,2000,raw,5,full,0.9947782109122592,0.9973822708413519,0.9986902777344695
rtbpd_nf2,rtbpd028,1,2000,gsr,1,fb,0.9879026336952333,0.9939145076324593,0.9969526105249232
rtbpd_nf2,rtbpd028,1,2000,gsr,1,full,0.9881258622343536,0.9940274718058837,0.9970092636509872
rtbpd_nf2,rtbpd028,1,2000,gsr,3,fb,0.9931145694960357,0.9965453915146959,0.9982712013850223
rtbpd_nf2,rtbpd028,1,2000,gsr,3,full,0.9936687786186192,0.9968243363946504,0.9984109055867981
rtbpd_nf2,rtbpd028,1,2000,gsr,5,fb,0.9949479042983781,0.9974675550721216,0.9987329748597077
rtbpd_nf2,rtbpd028,1,2000,gsr,5,full,0.9953622422696303,0.9976757314375688,0.998837189654835
rtbpd_nf2,rtbpd028,2,2000,raw,1,fb,0.9836023806282794,0.9917334141500038,0.9958581295295047
rtbpd_nf2,rtbpd028,2,2000,raw,1,full,0.9823519553176484,0.9910974211037495,0.9955387592172138
rtbpd_nf2,rtbpd028,2,2000,raw,3,fb,0.990306270702512,0.9951295288367522,0.9975617919892242
rtbpd_nf2,rtbpd028,2,2000,raw,3,full,0.9898324192367375,0.9948902326321718,0.9974418442356285
rtbpd_nf2,rtbpd028,2,2000,raw,5,fb,0.9917807408969384,0.9958734116992414,0.997934572854975
rtbpd_nf2,rtbpd028,2,2000,raw,5,full,0.9920563620648859,0.9960123427798598,0.9980041797406761
rtbpd_nf2,rtbpd028,2,2000,gsr,1,fb,0.9823039462221917,0.9910729866569995,0.9955264871699796
rtbpd_nf2,rtbpd028,2,2000,gsr,1,full,0.9831024931963048,0.9914792569412485,0.9957305142161952
rtbpd_nf2,rtbpd028,2,2000,gsr,3,fb,0.9892711444270277,0.9946066399228535,0.9972996740813934
rtbpd_nf2,rtbpd028,2,2000,gsr,3,full,0.9895413549416928,0.9947431879049261,0.997368130584152
rtbpd_nf2,rtbpd028,2,2000,gsr,5,fb,0.9918742247167978,0.9959205379625024,0.997958184475934
rtbpd_nf2,rtbpd028,2,2000,gsr,5,full,0.9912549051848931,0.9956082494549864,0.9978017084847001
rtbpd_nf2,rtbpd028,3,2000,raw,1,fb,0.9867532199609097,0.993332448184304,0.9966606484577908
rtbpd_nf2,rtbpd028,3,2000,raw,1,full,0.9876954216795377,0.9938096258680994,0.9969000079587217
rtbpd_nf2,rtbpd028,3,2000,raw,3,fb,0.9928159289558685,0.9963950152446365,0.9981958801981886
rtbpd_nf2,rtbpd028,3,2000,raw,3,full,0.9921412481993651,0.9960551231958386,0.9980256124949092
rtbpd_nf2,rtbpd028,3,2000,raw,5,fb,0.994826417793833,0.9974065000543311,0.9987024081548672
rtbpd_nf2,rtbpd028,3,2000,raw,5,full,0.9945022359336648,0.9972435407856228,0.9986208193231417
rtbpd_nf2,rtbpd028,3,2000,gsr,1,fb,0.9867516026932421,0.9933316287306383,0.996660237358067
rtbpd_nf2,rtbpd028,3,2000,gsr,1,full,0.9869766457887731,0.9934456430382166,0.9967174338990046
rtbpd_nf2,rtbpd028,3,2000,gsr,3,fb,0.992757255012153,0.9963654655028202,0.9981810785137235
rtbpd_nf2,rtbpd028,3,2000,gsr,3,full,0.992439431015062,0.9962053707293446,0.9981008820401596
rtbpd_nf2,rtbpd028,3,2000,gsr,5,fb,0.9947188632733592,0.997352440575022,0.9986753429293336
rtbpd_nf2,rtbpd028,3,2000,gsr,5,full,0.9938678059872259,0.9969244731298834,0.998461052385061
rtbpd_nf2,rtbpd028,4,2000,raw,1,fb,0.9863890037333334,0.9931478697067466,0.9965680456982086
rtbpd_nf2,rtbpd028,4,2000,raw,1,full,0.9868609432300262,0.9933870275044947,0.9966880291768807
rtbpd_nf2,rtbpd028,4,2000,raw,3,fb,0.9913723469585645,0.9956674837558066,0.9978313904442005
rtbpd_nf2,rtbpd028,4,2000,raw,3,full,0.9909982429500765,0.9954787719769228,0.997736825007939
rtbpd_nf2,rtbpd028,4,2000,raw,5,fb,0.993377400010248,0.9966776988694073,0.9983374674274262
rtbpd_nf2,rtbpd028,4,2000,raw,5,full,0.9935660004366756,0.9967726177302808,0.9983850047603283
rtbpd_nf2,rtbpd028,4,2000,gsr,1,fb,0.985778988584109,0.9928385729239532,0.9964128526489174
rtbpd_nf2,rtbpd028,4,2000,gsr,1,full,0.9860649008003477,0.9929835630275543,0.9964856060312935
rtbpd_nf2,rtbpd028,4,2000,gsr,3,fb,0.9915145256829596,0.9957391853247315,0.9978673184971695
rtbpd_nf2,rtbpd028,4,2000,gsr,3,full,0.9909226218256219,0.995440617292271,0.9977177042090969
rtbpd_nf2,rtbpd028,4,2000,gsr,5,fb,0.9939076934536583,0.9969445393252939,0.9984711008964124
rtbpd_nf2,rtbpd028,4,2000,gsr,5,full,0.9924695421783417,0.9962205405592172,0.9981084813582225
rtbpd_nf2,rtbpd028,5,2000,raw,1,fb,0.9851149636148108,0.992501675390082,0.9962437831123876
rtbpd_nf2,rtbpd028,5,2000,raw,1,full,0.988079582259272,0.994004054039335,0.9969975195753172
rtbpd_nf2,rtbpd028,5,2000,raw,3,fb,0.9914305252954828,0.9956968246716787,0.9978460926774624
rtbpd_nf2,rtbpd028,5,2000,raw,3,full,0.9924463146799505,0.9962088387203232,0.9981026193334647
rtbpd_nf2,rtbpd028,5,2000,raw,5,fb,0.9929859909418107,0.9964806531054066,0.9982387755970045
rtbpd_nf2,rtbpd028,5,2000,raw,5,full,0.9934152852106526,0.9966967671823327,0.998347017415454
rtbpd_nf2,rtbpd028,5,2000,gsr,1,fb,0.9852971942996065,0.9925941537908733,0.9962901955709859
rtbpd_nf2,rtbpd028,5,2000,gsr,1,full,0.9874617747088196,0.9936913376394284,0.9968406781624777
rtbpd_nf2,rtbpd028,5,2000,gsr,3,fb,0.9915567324284855,0.9957604684646775,0.9978779827537421
rtbpd_nf2,rtbpd028,5,2000,gsr,3,full,0.9914346395701117,0.9956988995472443,0.9978471323540717
rtbpd_nf2,rtbpd028,5,2000,gsr,5,fb,0.9926057590868197,0.9962891601213835,0.998142855567971
rtbpd_nf2,rtbpd028,5,2000,gsr,5,full,0.9931331869236715,0.9965547645679779,0.9982758960167164
