cohort,subject,run,nvox,denoise,smooth_tr,window,r_halfhalf,reliability,ceiling
dmnelf,dmnelf001,1,2000,raw,1,fb,0.9932280227795205,0.9966025075189159,0.998299808433777
dmnelf,dmnelf001,1,2000,raw,1,full,0.9939804663335099,0.9969811471234928,0.9984894326548943
dmnelf,dmnelf001,1,2000,raw,3,fb,0.9963335471033211,0.9981634066601751,0.9990812813080701
dmnelf,dmnelf001,1,2000,raw,3,full,0.9968283645036061,0.9984116634394953,0.9992055161174278
dmnelf,dmnelf001,1,2000,raw,5,fb,0.9968343420093619,0.998414661685229,0.9992070164311443
dmnelf,dmnelf001,1,2000,raw,5,full,0.9974847037302749,0.998740768194606,0.9993701857643172
dmnelf,dmnelf001,1,2000,gsr,1,fb,0.9910945101128803,0.9955273394397463,0.9977611635254934
dmnelf,dmnelf001,1,2000,gsr,1,full,0.9933991190865358,0.9966886305656194,0.9983429423628032
dmnelf,dmnelf001,1,2000,gsr,3,fb,0.9954972095480992,0.9977435245560075,0.9988711250987323
dmnelf,dmnelf001,1,2000,gsr,3,full,0.9963664331742937,0.9981799098776025,0.9990895404705239
dmnelf,dmnelf001,1,2000,gsr,5,fb,0.9958501917173147,0.9979207816799542,0.998959849883845
dmnelf,dmnelf001,1,2000,gsr,5,full,0.9971361615666307,0.9985660274504655,0.999282756506118
dmnelf,dmnelf001,2,2000,raw,1,fb,0.9856171221396457,0.992756469663771,0.9963716523786548
dmnelf,dmnelf001,2,2000,raw,1,full,0.9829599105580239,0.9914067403222586,0.9956940997727458
dmnelf,dmnelf001,2,2000,raw,3,fb,0.9915844161917103,0.9957744277672237,0.9978849772229381
dmnelf,dmnelf001,2,2000,raw,3,full,0.9884523114789782,0.9941926248598676,0.997092084443492
dmnelf,dmnelf001,2,2000,raw,5,fb,0.9921913297985667,0.9960803613163888,0.9980382564392954
dmnelf,dmnelf001,2,2000,raw,5,full,0.9903503568859128,0.9951517866788112,0.9975729480488187
dmnelf,dmnelf001,2,2000,gsr,1,fb,0.9816679078351217,0.9907491602945192,0.995363833125616
dmnelf,dmnelf001,2,2000,gsr,1,full,0.9799659832592985,0.989881635891682,0.9949279551262403
dmnelf,dmnelf001,2,2000,gsr,3,fb,0.9877676969713981,0.9938462109796635,0.996918357228747
dmnelf,dmnelf001,2,2000,gsr,3,full,0.9867955542088234,0.9933538980580038,0.9966714092708809
dmnelf,dmnelf001,2,2000,gsr,5,fb,0.9887373268274825,0.9943367718699764,0.9971643655235461
dmnelf,dmnelf001,2,2000,gsr,5,full,0.9873985119383082,0.993659304872176,0.9968246108880819
dmnelf,dmnelf001,3,2000,raw,1,fb,0.993514037485035,0.996746467597917,0.9983719084579238
dmnelf,dmnelf001,3,2000,raw,1,full,0.9940895944360932,0.9970360381096226,0.998516919290616
dmnelf,dmnelf001,3,2000,raw,3,fb,0.9958261444422817,0.9979087078454497,0.9989538066624751
dmnelf,dmnelf001,3,2000,raw,3,full,0.996597629483714,0.9982959157789014,0.9991475945919609
dmnelf,dmnelf001,3,2000,raw,5,fb,0.9965137823800518,0.9982538474561432,0.9991265422638632
dmnelf,dmnelf001,3,2000,raw,5,full,0.997219040072486,0.9986075839095679,0.9993035494330879
dmnelf,dmnelf001,3,2000,gsr,1,fb,0.9921648349145877,0.9960670096429304,0.9980315674581293
dmnelf,dmnelf001,3,2000,gsr,1,full,0.9936421575998337,0.9968109410327576,0.9984041972231275
dmnelf,dmnelf001,3,2000,gsr,3,fb,0.9949318479839327,0.9974594861367374,0.9987289352655891
dmnelf,dmnelf001,3,2000,gsr,3,full,0.9960316624778707,0.9980118864862079,0.9990054486769369
dmnelf,dmnelf001,3,2000,gsr,5,fb,0.9955046709363919,0.9977472720915764,0.9988730009823954
dmnelf,dmnelf001,3,2000,gsr,5,full,0.9966823380962991,0.9983384127557996,0.9991688609818661
dmnelf,dmnelf001,4,2000,raw,1,fb,0.9901185065542222,0.9950347210916163,0.9975142711217801
dmnelf,dmnelf001,4,2000,raw,1,full,0.9895002538795723,0.994722420316382,0.9973577193346337
dmnelf,dmnelf001,4,2000,raw,3,fb,0.9944771153543357,0.997230910997601,0.9986144956877008
dmnelf,dmnelf001,4,2000,raw,3,full,0.9946269749458188,0.9973062506816207,0.9986522170814125
dmnelf,dmnelf001,4,2000,raw,5,fb,0.9957328077624529,0.9978618419154359,0.9989303488809598
dmnelf,dmnelf001,4,2000,raw,5,full,0.9954685740162058,0.9977291418953925,0.9988639256151923
dmnelf,dmnelf001,4,2000,gsr,1,fb,0.9882224564607717,0.9940763451791036,0.9970337733392504
dmnelf,dmnelf001,4,2000,gsr,1,full,0.9890963045170669,0.9945182666831306,0.9972553668359627
dmnelf,dmnelf001,4,2000,gsr,3,fb,0.9940437668690205,0.9970129877638886,0.9985053769328879
dmnelf,dmnelf001,4,2000,gsr,3,full,0.9938694124623331,0.9969252813151409,0.9984614571004435
dmnelf,dmnelf001,4,2000,gsr,5,fb,0.9951413572524106,0.9975647626520657,0.9987816391244213
dmnelf,dmnelf001,4,2000,gsr,5,full,0.9951989680776296,0.9975937076957312,0.9987961291954085
