cohort,subject,run,nvox,denoise,smooth_tr,window,r_halfhalf,reliability,ceiling
rtbpd,rtbpd013,1,2000,raw,1,fb,0.9743062280989813,0.9869859236954549,0.9934716521851314
rtbpd,rtbpd013,1,2000,raw,1,full,0.9749889990704169,0.9873361315220717,0.9936478911174077
rtbpd,rtbpd013,1,2000,raw,3,fb,0.9865210645461785,0.9932148036613442,0.99660162736238
rtbpd,rtbpd013,1,2000,raw,3,full,0.9857606878321127,0.9928292909336258,0.9964081949350004
rtbpd,rtbpd013,1,2000,raw,5,fb,0.9902754553067511,0.9951139704469952,0.9975539937502106
rtbpd,rtbpd013,1,2000,raw,5,full,0.9894275739385051,0.9946856944178347,0.9973393075668053
rtbpd,rtbpd013,1,2000,gsr,1,fb,0.9693683435049958,0.9844459485722781,0.9921924957246341
rtbpd,rtbpd013,1,2000,gsr,1,full,0.9673073205575698,0.983382017084568,0.9916561990350123
rtbpd,rtbpd013,1,2000,gsr,3,fb,0.9817507580165089,0.9907913536000075,0.9953850278158736
rtbpd,rtbpd013,1,2000,gsr,3,full,0.9789988340110878,0.9893879846577036,0.994679840279124
rtbpd,rtbpd013,1,2000,gsr,5,fb,0.9848489723075599,0.9923666596784814,0.996176018421685
rtbpd,rtbpd013,1,2000,gsr,5,full,0.9829674625144256,0.9914105814605869,0.9956960286455836
rtbpd,rtbpd013,2,2000,raw,1,fb,0.9740918929519353,0.9868759366569693,0.9934162957476433
rtbpd,rtbpd013,2,2000,raw,1,full,0.9742556401623914,0.9869599664228433,0.9934585881771033
rtbpd,rtbpd013,2,2000,raw,3,fb,0.9872175075773774,0.993567643011456,0.9967786329027403
rtbpd,rtbpd013,2,2000,raw,3,full,0.9877920478647791,0.9938585365866947,0.996924539063361
rtbpd,rtbpd013,2,2000,raw,5,fb,0.9909633598827639,0.9954611720640765,0.9977280050515153
rtbpd,rtbpd013,2,2000,raw,5,full,0.9910037831444787,0.995481567171453,0.9977382257744027
rtbpd,rtbpd013,2,2000,gsr,1,fb,0.9632581573645429,0.9812852718845804,0.9905984412891938
rtbpd,rtbpd013,2,2000,gsr,1,full,0.964008850455317,0.9816746500218982,0.9907949586175225
rtbpd,rtbpd013,2,2000,gsr,3,fb,0.9783646672320474,0.989064031962205,0.9945169842502465
rtbpd,rtbpd013,2,2000,gsr,3,full,0.9793785536894846,0.9895818582695676,0.9947772907890327
rtbpd,rtbpd013,2,2000,gsr,5,fb,0.9837363703443575,0.991801516623492,0.9958923218016554
rtbpd,rtbpd013,2,2000,gsr,5,full,0.9847057614407326,0.9922939516494551,0.9961395241879799
rtbpd,rtbpd013,3,2000,raw,1,fb,0.9609710144482055,0.9800971124691628,0.9899985416500182
rtbpd,rtbpd013,3,2000,raw,1,full,0.9668288974364982,0.9831347288995317,0.9915315067608954
rtbpd,rtbpd013,3,2000,raw,3,fb,0.9801983617717224,0.9900001744216368,0.9949875247567865
rtbpd,rtbpd013,3,2000,raw,3,full,0.9817556088020056,0.990793823861549,0.9953862686723929
rtbpd,rtbpd013,3,2000,raw,5,fb,0.9864342963878862,0.9931708269250175,0.9965795637705087
rtbpd,rtbpd013,3,2000,raw,5,full,0.9886358417308128,0.9942854503420312,0.9971386314560434
rtbpd,rtbpd013,3,2000,gsr,1,fb,0.944954513985643,0.9716983170462138,0.985747592970033
rtbpd,rtbpd013,3,2000,gsr,1,full,0.9532600049540768,0.9760707765851059,0.9879629429209913
rtbpd,rtbpd013,3,2000,gsr,3,fb,0.9648435518569972,0.9821072532162798,0.9910132457320032
rtbpd,rtbpd013,3,2000,gsr,3,full,0.9700228160728409,0.9847833316027692,0.9923625000990158
rtbpd,rtbpd013,3,2000,gsr,5,fb,0.9762234095187564,0.9879686727893616,0.9939661326168823
rtbpd,rtbpd013,3,2000,gsr,5,full,0.9783636724061529,0.9890635236101296,0.9945167286728411
rtbpd,rtbpd013,4,2000,raw,1,fb,0.9835993693884038,0.9917318835321807,0.9958573610373027
rtbpd,rtbpd013,4,2000,raw,1,full,0.9822790275932601,0.9910603037412672,0.9955201171956632
rtbpd,rtbpd013,4,2000,raw,3,fb,0.9893551816729413,0.9946491112169789,0.9973209669995807
rtbpd,rtbpd013,4,2000,raw,3,full,0.9871200358781645,0.9935182757511962,0.99675386919299
rtbpd,rtbpd013,4,2000,raw,5,fb,0.9902443684590537,0.9950982745156569,0.9975461265102766
rtbpd,rtbpd013,4,2000,raw,5,full,0.989573363650817,0.9947593607053271,0.9973762382899078
rtbpd,rtbpd013,4,2000,gsr,1,fb,0.982309722330971,0.9910759264963767,0.9955279636938265
rtbpd,rtbpd013,4,2000,gsr,1,full,0.9801927325244252,0.9899973032168824,0.9949860819211906
rtbpd,rtbpd013,4,2000,gsr,3,fb,0.9850281741366913,0.9924576255096127,0.996221674884467
rtbpd,rtbpd013,4,2000,gsr,3,full,0.9837371710530272,0.9918019235691692,0.9958925261137214
rtbpd,rtbpd013,4,2000,gsr,5,fb,0.9873637102785906,0.9936416823674223,0.996815771528231
rtbpd,rtbpd013,4,2000,gsr,5,full,0.9830753243351247,0.991465439836205,0.9957235760170616
rtbpd,rtbpd013,5,2000,raw,1,fb,0.9604091056094792,0.9798047793813872,0.989850887447896
rtbpd,rtbpd013,5,2000,raw,1,full,0.9593259567634308,0.979240798042732,0.9895659644726732
rtbpd,rtbpd013,5,2000,raw,3,fb,0.9752734500217889,0.9874819610530693,0.9937212692969137
rtbpd,rtbpd013,5,2000,raw,3,full,0.9763352985518847,0.9880259683336856,0.9939949538773754
rtbpd,rtbpd013,5,2000,raw,5,fb,0.9823823641565839,0.9911128972079453,0.9955465319149804
rtbpd,rtbpd013,5,2000,raw,5,full,0.9817930927056528,0.9908129121241965,0.9953958569956962
rtbpd,rtbpd013,5,2000,gsr,1,fb,0.9598441812596086,0.979510708491844,0.9897023332759421
rtbpd,rtbpd013,5,2000,gsr,1,full,0.9574721284513639,0.9782740857810928,0.9890773911990369
rtbpd,rtbpd013,5,2000,gsr,3,fb,0.9744219936986326,0.9870453193982848,0.9935015447387512
rtbpd,rtbpd013,5,2000,gsr,3,full,0.973597644451507,0.986622219770722,0.9932885883622755
rtbpd,rtbpd013,5,2000,gsr,5,fb,0.980932633052437,0.9903745505377526,0.9951756380346901
rtbpd,rtbpd013,5,2000,gsr,5,full,0.9810909662405755,0.9904552420450902,0.9952161785487061
