cohort,subject,run,nvox,denoise,smooth_tr,window,r_halfhalf,reliability,ceiling
rtbpd,rtbpd009,1,2000,raw,1,fb,0.988601374194353,0.9942680187424365,0.9971298906072551
rtbpd,rtbpd009,1,2000,raw,1,full,0.9882039621626688,0.9940669880646953,0.9970290808520559
rtbpd,rtbpd009,1,2000,raw,3,fb,0.9940326695746061,0.9970074058883563,0.9985025818135657
rtbpd,rtbpd009,1,2000,raw,3,full,0.9939346533335823,0.9969581015825784,0.9984778923854941
rtbpd,rtbpd009,1,2000,raw,5,fb,0.9954118193825895,0.9977006347397349,0.9988496557238906
rtbpd,rtbpd009,1,2000,raw,5,full,0.9952301359575212,0.9976093664803285,0.9988039679938844
rtbpd,rtbpd009,1,2000,gsr,1,fb,0.9869512962995697,0.993432801435681,0.9967109919308009
rtbpd,rtbpd009,1,2000,gsr,1,full,0.9878531201105328,0.9938894479845715,0.9969400423217896
rtbpd,rtbpd009,1,2000,gsr,3,fb,0.99377615601016,0.9968783637164692,0.9984379618766852
rtbpd,rtbpd009,1,2000,gsr,3,full,0.99369543423773,0.9968377488085683,0.9984176224449207
rtbpd,rtbpd009,1,2000,gsr,5,fb,0.9947761068802194,0.9973812133092217,0.9986897482748192
rtbpd,rtbpd009,1,2000,gsr,5,full,0.9940423354965698,0.9970122677952338,0.9985050164096492
rtbpd,rtbpd009,2,2000,raw,1,fb,0.985239009644069,0.9925646280955472,0.9962753776419184
rtbpd,rtbpd009,2,2000,raw,1,full,0.9858312514821279,0.9928650792924639,0.9964261534566743
rtbpd,rtbpd009,2,2000,raw,3,fb,0.9930363360419379,0.9965060025087693,0.998251472580316
rtbpd,rtbpd009,2,2000,raw,3,full,0.9923972394996187,0.996184114116575,0.9980902334541577
rtbpd,rtbpd009,2,2000,raw,5,fb,0.9940725020165453,0.9970274410897997,0.9985126143869189
rtbpd,rtbpd009,2,2000,raw,5,full,0.9939860970578309,0.9969839795016411,0.9984908509854464
rtbpd,rtbpd009,2,2000,gsr,1,fb,0.9837101264694674,0.9917881784676249,0.9958856251937894
rtbpd,rtbpd009,2,2000,gsr,1,full,0.9848159694438587,0.9923499050844519,0.9961676089315753
rtbpd,rtbpd009,2,2000,gsr,3,fb,0.9921489030129529,0.9960589808446683,0.9980275451332334
rtbpd,rtbpd009,2,2000,gsr,3,full,0.9922230579689988,0.9960963497536619,0.9980462663392223
rtbpd,rtbpd009,2,2000,gsr,5,fb,0.9930454513118881,0.996510592027124,0.998253771356324
rtbpd,rtbpd009,2,2000,gsr,5,full,0.9934311019044942,0.9967047277986031,0.998351004305902
rtbpd,rtbpd009,3,2000,raw,1,fb,0.9807010083096567,0.9902564841390104,0.9951163168891415
rtbpd,rtbpd009,3,2000,raw,1,full,0.9864369541673885,0.9931721740253788,0.9965802396322029
