cohort,subject,run,nvox,denoise,smooth_tr,window,r_halfhalf,reliability,ceiling
dmnelf,dmnelf006,1,2000,raw,1,fb,0.9954418509971285,0.9977157194530155,0.9988572067382883
dmnelf,dmnelf006,1,2000,raw,1,full,0.995391330728215,0.9976903431418122,0.9988445039853862
dmnelf,dmnelf006,1,2000,raw,3,fb,0.997243228456021,0.998619711658199,0.9993096175151117
dmnelf,dmnelf006,1,2000,raw,3,full,0.9972573188019783,0.9986267762435003,0.9993131522418287
dmnelf,dmnelf006,1,2000,raw,5,fb,0.9975605968157366,0.9987788089191627,0.9993892179322141
dmnelf,dmnelf006,1,2000,raw,5,full,0.9973780591246544,0.9986873086627903,0.9993434387950872
dmnelf,dmnelf006,1,2000,gsr,1,fb,0.9948626665640922,0.9974247182415036,0.9987115290420471
dmnelf,dmnelf006,1,2000,gsr,1,full,0.9951284432897282,0.9975582741418696,0.9987783909065462
dmnelf,dmnelf006,1,2000,gsr,3,fb,0.9966887456334432,0.9983416271695835,0.9991704695243868
dmnelf,dmnelf006,1,2000,gsr,3,full,0.9968233981830409,0.9984091723785642,0.9992042695958441
dmnelf,dmnelf006,1,2000,gsr,5,fb,0.9969922902118838,0.9984938801201896,0.9992466562967272
dmnelf,dmnelf006,1,2000,gsr,5,full,0.9970440726735541,0.9985198487269794,0.999259650304654
dmnelf,dmnelf006,2,2000,raw,1,fb,0.9896286658270467,0.9947873015949728,0.9973902453879188
dmnelf,dmnelf006,2,2000,raw,1,full,0.9905045697029371,0.9952296365245321,0.9976119669112495
dmnelf,dmnelf006,2,2000,raw,3,fb,0.9944820465877008,0.9972333902820836,0.9986157370490831
dmnelf,dmnelf006,2,2000,raw,3,full,0.9949478445373091,0.997467525040053,0.9987329598246235
dmnelf,dmnelf006,2,2000,raw,5,fb,0.9956376735679803,0.9978140689115071,0.9989064365152059
dmnelf,dmnelf006,2,2000,raw,5,full,0.9960277275048486,0.9980099111648529,0.9990044600325131
dmnelf,dmnelf006,2,2000,gsr,1,fb,0.9889045820466518,0.9944213422536687,0.9972067700600857
dmnelf,dmnelf006,2,2000,gsr,1,full,0.9899345101210741,0.9949417984221434,0.9974676929215017
dmnelf,dmnelf006,2,2000,gsr,3,fb,0.993772287610537,0.9968764174182967,0.9984369872046491
dmnelf,dmnelf006,2,2000,gsr,3,full,0.9940934055804721,0.9970379549909757,0.9985178791543874
dmnelf,dmnelf006,2,2000,gsr,5,fb,0.995045720924528,0.9975167090039541,0.9987575827016053
dmnelf,dmnelf006,2,2000,gsr,5,full,0.9949309561119913,0.9974590379318751,0.9987287108779216
dmnelf,dmnelf006,3,2000,raw,1,fb,0.9917536112531161,0.9958597345071735,0.9979277200815565
dmnelf,dmnelf006,3,2000,raw,1,full,0.9904564796679008,0.9952053609663992,0.9975998000031873
dmnelf,dmnelf006,3,2000,raw,3,fb,0.9948255962858131,0.9974060871668073,0.9987022014428563
dmnelf,dmnelf006,3,2000,raw,3,full,0.9946868580971387,0.9973363528810082,0.9986672883803736
dmnelf,dmnelf006,3,2000,raw,5,fb,0.9961871380270402,0.9980899275922956,0.9990445073130104
dmnelf,dmnelf006,3,2000,raw,5,full,0.9960809800573063,0.9980366428106633,0.9990178390853005
dmnelf,dmnelf006,3,2000,gsr,1,fb,0.9903341523129767,0.995143605572064,0.9975688475348777
dmnelf,dmnelf006,3,2000,gsr,1,full,0.9899023587044149,0.9949255594117897,0.9974595527698302
dmnelf,dmnelf006,3,2000,gsr,3,fb,0.9945340328757548,0.9972595267695863,0.998628823322052
dmnelf,dmnelf006,3,2000,gsr,3,full,0.9945400955447569,0.9972625747321706,0.998630349394695
dmnelf,dmnelf006,3,2000,gsr,5,fb,0.9962544309988374,0.9981237015968507,0.9990614103231346
dmnelf,dmnelf006,3,2000,gsr,5,full,0.9955771346132694,0.9977836660332412,0.9988912183182117
dmnelf,dmnelf006,4,2000,raw,1,fb,0.9923772703194585,0.9961740530801582,0.9980851932977255
dmnelf,dmnelf006,4,2000,raw,1,full,0.992011460577216,0.9959897121171837,0.9979928417164041
dmnelf,dmnelf006,4,2000,raw,3,fb,0.9958056749002456,0.9978984301164671,0.998948662402862
dmnelf,dmnelf006,4,2000,raw,3,full,0.9958774014797315,0.997934443008768,0.9989666876371645
dmnelf,dmnelf006,4,2000,raw,5,fb,0.9969300407709938,0.9984626606008586,0.9992310346465719
dmnelf,dmnelf006,4,2000,raw,5,full,0.9966109442852163,0.9983025958439806,0.999150937468399
dmnelf,dmnelf006,4,2000,gsr,1,fb,0.991429212916714,0.9956961628223114,0.9978457610384039
dmnelf,dmnelf006,4,2000,gsr,1,full,0.9910116006779962,0.9954855113255278,0.9977402023199866
dmnelf,dmnelf006,4,2000,gsr,3,fb,0.9952487225331694,0.9976187041679704,0.9988086424175405
dmnelf,dmnelf006,4,2000,gsr,3,full,0.9951138329885183,0.9975509332196035,0.9987747159492993
dmnelf,dmnelf006,4,2000,gsr,5,fb,0.9959352585108229,0.9979634903127019,0.9989812262063297
dmnelf,dmnelf006,4,2000,gsr,5,full,0.9960869873753154,0.9980396582666822,0.9990193482944573
