subject,target,electrode,n_cal_runs,method,r,n_test_runs
dmnelf004,GSR_CEN,Pz,3,pseudo_cal,0.21406872642670713,1
dmnelf004,GSR_CEN,Pz,3,blend,0.43959065296782834,1
dmnelf004,CEN,CP6,0,group_only,0.10783143654086257,4
dmnelf004,CEN,CP6,1,group_only,0.05526166528225299,3
dmnelf004,CEN,CP6,1,pseudo_cal,0.042517185294002266,3
dmnelf004,CEN,CP6,1,blend,0.08833535339105458,3
dmnelf004,CEN,CP6,2,group_only,0.10898719499147325,2
dmnelf004,CEN,CP6,2,pseudo_cal,0.03752723157542032,2
dmnelf004,CEN,CP6,2,blend,0.10249905203618191,2
dmnelf004,CEN,CP6,3,group_only,0.242829138207495,1
dmnelf004,CEN,CP6,3,pseudo_cal,0.02044461215952708,1
dmnelf004,CEN,CP6,3,blend,0.19581038941853443,1
dmnelf004,DMN,O1,0,group_only,0.09165329635429344,4
dmnelf004,DMN,O1,1,group_only,0.07285573960562952,3
dmnelf004,DMN,O1,1,pseudo_cal,0.15187505821275007,3
dmnelf004,DMN,O1,1,blend,0.173683194396508,3
dmnelf004,DMN,O1,2,group_only,0.08549511019933802,2
dmnelf004,DMN,O1,2,pseudo_cal,0.25256893173733763,2
dmnelf004,DMN,O1,2,blend,0.2404820515959535,2
dmnelf004,DMN,O1,3,group_only,0.3559126825078509,1
dmnelf004,DMN,O1,3,pseudo_cal,-0.1071239186527786,1
dmnelf004,DMN,O1,3,blend,0.17342104878075007,1
dmnelf004,GSR_PDA,Pz,0,group_only,0.24533822852042883,4
dmnelf004,GSR_PDA,Pz,1,group_only,0.22401334632990136,3
dmnelf004,GSR_PDA,Pz,1,pseudo_cal,-0.03013111463301332,3
dmnelf004,GSR_PDA,Pz,1,blend,0.14444806017687828,3
dmnelf004,GSR_PDA,Pz,2,group_only,0.14594994389198965,2
dmnelf004,GSR_PDA,Pz,2,pseudo_cal,0.2323390294460975,2
dmnelf004,GSR_PDA,Pz,2,blend,0.20928068016448392,2
dmnelf004,GSR_PDA,Pz,3,group_only,-0.0037552569007101534,1
dmnelf004,GSR_PDA,Pz,3,pseudo_cal,-0.10490249606991991,1
dmnelf004,GSR_PDA,Pz,3,blend,-0.060077738493126524,1
dmnelf004,GSR_DMN,O1,0,group_only,-0.11766437498463106,4
dmnelf004,GSR_DMN,O1,1,group_only,-0.15325799140007582,3
dmnelf004,GSR_DMN,O1,1,pseudo_cal,0.03743234186074943,3
dmnelf004,GSR_DMN,O1,1,blend,-0.09182312759686079,3
dmnelf004,GSR_DMN,O1,2,group_only,-0.09251821462514817,2
dmnelf004,GSR_DMN,O1,2,pseudo_cal,0.1457140996621295,2
dmnelf004,GSR_DMN,O1,2,blend,0.03714400048589349,2
dmnelf004,GSR_DMN,O1,3,group_only,-0.10999365392124072,1
dmnelf004,GSR_DMN,O1,3,pseudo_cal,-0.22150383145022678,1
dmnelf004,GSR_DMN,O1,3,blend,-0.23827779321330267,1
dmnelf005,PDA,Pz,0,group_only,0.29636320659832477,4
dmnelf005,PDA,Pz,1,group_only,0.22198518740027517,3
