subject,target,electrode,n_cal_runs,method,r,n_test_runs
dmnelf004,GSR_CEN,F7,3,group_only,0.4791381557052708,1
dmnelf004,GSR_CEN,F7,3,pseudo_cal,-0.0732687416455666,1
dmnelf004,GSR_CEN,F7,3,blend,0.31564506788260077,1
dmnelf004,CEN,F8,0,group_only,0.11157155556315565,4
dmnelf004,CEN,F8,1,group_only,0.07584221153892666,3
dmnelf004,CEN,F8,1,pseudo_cal,-0.06951647590247104,3
dmnelf004,CEN,F8,1,blend,0.0036781952423222486,3
dmnelf004,CEN,F8,2,group_only,0.16979032222156043,2
dmnelf004,CEN,F8,2,pseudo_cal,0.02208253864774112,2
dmnelf004,CEN,F8,2,blend,0.1360253523333754,2
dmnelf004,CEN,F8,3,group_only,0.3314650614374202,1
dmnelf004,CEN,F8,3,pseudo_cal,-0.04431732538297109,1
dmnelf004,CEN,F8,3,blend,0.2779384521542894,1
dmnelf004,DMN,F8,0,group_only,0.07519985200954289,4
dmnelf004,DMN,F8,1,group_only,0.06764623275581899,3
dmnelf004,DMN,F8,1,pseudo_cal,0.07414032182542656,3
dmnelf004,DMN,F8,1,blend,0.10999116425412014,3
dmnelf004,DMN,F8,2,group_only,0.14329657626172485,2
dmnelf004,DMN,F8,2,pseudo_cal,0.16863609911450664,2
dmnelf004,DMN,F8,2,blend,0.1952293585329166,2
dmnelf004,DMN,F8,3,group_only,0.2075140915708136,1
dmnelf004,DMN,F8,3,pseudo_cal,0.2586243987109608,1
dmnelf004,DMN,F8,3,blend,0.26163976936119415,1
dmnelf004,GSR_PDA,Fz,0,group_only,0.02342113850757578,4
dmnelf004,GSR_PDA,Fz,1,group_only,0.0041583139992556785,3
dmnelf004,GSR_PDA,Fz,1,pseudo_cal,0.14526095415186532,3
dmnelf004,GSR_PDA,Fz,1,blend,0.09427766049239218,3
dmnelf004,GSR_PDA,Fz,2,group_only,-0.0023685382252808707,2
dmnelf004,GSR_PDA,Fz,2,pseudo_cal,0.21414321018041957,2
dmnelf004,GSR_PDA,Fz,2,blend,0.1313268057985292,2
dmnelf004,GSR_PDA,Fz,3,group_only,0.06787565461406911,1
dmnelf004,GSR_PDA,Fz,3,pseudo_cal,0.02658805799410307,1
dmnelf004,GSR_PDA,Fz,3,blend,0.05434628388669686,1
dmnelf004,GSR_DMN,FC5,0,group_only,-0.05119703818842108,4
dmnelf004,GSR_DMN,FC5,1,group_only,-0.037768581883322674,3
dmnelf004,GSR_DMN,FC5,1,pseudo_cal,-0.09648160055897251,3
dmnelf004,GSR_DMN,FC5,1,blend,-0.10514824843370153,3
dmnelf004,GSR_DMN,FC5,2,group_only,-0.1269416104805484,2
dmnelf004,GSR_DMN,FC5,2,pseudo_cal,-0.03794561685060735,2
dmnelf004,GSR_DMN,FC5,2,blend,-0.13541033097582417,2
dmnelf004,GSR_DMN,FC5,3,group_only,-0.24110424372123002,1
dmnelf004,GSR_DMN,FC5,3,pseudo_cal,0.12655888833058923,1
dmnelf004,GSR_DMN,FC5,3,blend,-0.08962531087993672,1
dmnelf004,proxy_PDA,F8-F8,0,group_only,0.09323917710362548,4
dmnelf005,PDA,Fp2,0,group_only,0.07103673407195568,4
dmnelf005,PDA,Fp2,1,group_only,-0.0027834329166458094,3
dmnelf005,PDA,Fp2,1,pseudo_cal,0.09330405662655991,3
dmnelf005,PDA,Fp2,1,blend,0.07951972857235429,3
dmnelf005,PDA,Fp2,2,group_only,-0.02077566534825917,2
dmnelf005,PDA,Fp2,2,pseudo_cal,0.1763388445820802,2
dmnelf005,PDA,Fp2,2,blend,0.08694159767965212,2
dmnelf005,PDA,Fp2,3,group_only,0.34957066290578886,1
dmnelf005,PDA,Fp2,3,pseudo_cal,0.38928402064248985,1
dmnelf005,PDA,Fp2,3,blend,0.48831384981155873,1
dmnelf005,GSR_CEN,Fp1,0,group_only,0.2948798517339088,4
dmnelf005,GSR_CEN,Fp1,1,group_only,0.2556409593733075,3
dmnelf005,GSR_CEN,Fp1,1,pseudo_cal,-0.3722041319054182,3
dmnelf005,GSR_CEN,Fp1,1,blend,-0.11225814443468847,3
dmnelf005,GSR_CEN,Fp1,2,group_only,0.13658861737900727,2
dmnelf005,GSR_CEN,Fp1,2,pseudo_cal,-0.2842278334544781,2
dmnelf005,GSR_CEN,Fp1,2,blend,-0.09881849618027341,2
dmnelf005,GSR_CEN,Fp1,3,group_only,0.31054858055788076,1
dmnelf005,GSR_CEN,Fp1,3,pseudo_cal,-0.4495020675987293,1
dmnelf005,GSR_CEN,Fp1,3,blend,-0.15469546151000846,1
dmnelf005,CEN,F8,0,group_only,0.15502337532614416,4
dmnelf005,CEN,F8,1,group_only,0.05760330640488409,3
dmnelf005,CEN,F8,1,pseudo_cal,0.00910963388134304,3
dmnelf005,CEN,F8,1,blend,0.04892028284603082,3
dmnelf005,CEN,F8,2,group_only,-0.02706311165309996,2
dmnelf005,CEN,F8,2,pseudo_cal,0.22594173574873153,2
dmnelf005,CEN,F8,2,blend,0.1570228310575747,2
dmnelf005,CEN,F8,3,group_only,0.084809644103326,1
dmnelf005,CEN,F8,3,pseudo_cal,-0.05029606523463587,1
dmnelf005,CEN,F8,3,blend,0.028288232020033523,1
dmnelf005,DMN,FC5,0,group_only,0.0740811531286338,4
dmnelf005,DMN,FC5,1,group_only,0.05564538355011525,3
dmnelf005,DMN,FC5,1,pseudo_cal,0.02922088248384345,3
dmnelf005,DMN,FC5,1,blend,0.05675841017687854,3
dmnelf005,DMN,FC5,2,group_only,-0.010288866839490983,2
dmnelf005,DMN,FC5,2,pseudo_cal,-0.06670112512311205,2
dmnelf005,DMN,FC5,2,blend,-0.07812720523064448,2
dmnelf005,DMN,FC5,3,group_only,-0.13116680521423402,1
dmnelf005,DMN,FC5,3,pseudo_cal,0.13377881721398557,1
dmnelf005,DMN,FC5,3,blend,0.002089468899273553,1
dmnelf005,GSR_PDA,Fp1,0,group_only,0.33511316790807355,4
dmnelf005,GSR_PDA,Fp1,1,group_only,0.2841043931180284,3
dmnelf005,GSR_PDA,Fp1,1,pseudo_cal,-0.2793146015644894,3
dmnelf005,GSR_PDA,Fp1,1,blend,0.003368359159474753,3
dmnelf005,GSR_PDA,Fp1,2,group_only,0.07334909349199434,2
dmnelf005,GSR_PDA,Fp1,2,pseudo_cal,-0.1941997692054397,2
dmnelf005,GSR_PDA,Fp1,2,blend,-0.07320801178625429,2
dmnelf005,GSR_PDA,Fp1,3,group_only,0.1236343915280852,1
dmnelf005,GSR_PDA,Fp1,3,pseudo_cal,-0.22141368338850625,1
dmnelf005,GSR_PDA,Fp1,3,blend,-0.07292613199672238,1
dmnelf005,GSR_DMN,FC5,0,group_only,0.029345698735259596,4
dmnelf005,GSR_DMN,FC5,1,group_only,0.05149228598896354,3
dmnelf005,GSR_DMN,FC5,1,pseudo_cal,0.11379240614145697,3
dmnelf005,GSR_DMN,FC5,1,blend,0.1125875446227913,3
dmnelf005,GSR_DMN,FC5,2,group_only,-0.07258871957275663,2
dmnelf005,GSR_DMN,FC5,2,pseudo_cal,-0.05800180775590523,2
dmnelf005,GSR_DMN,FC5,2,blend,-0.09324314955346782,2
dmnelf005,GSR_DMN,FC5,3,group_only,-0.1580321389050573,1
dmnelf005,GSR_DMN,FC5,3,pseudo_cal,0.21192524589708164,1
dmnelf005,GSR_DMN,FC5,3,blend,0.036785146026064676,1
dmnelf005,proxy_PDA,F8-FC5,0,group_only,0.17602120078085387,4
dmnelf006,PDA,Fz,0,group_only,-0.09445012151739345,4
dmnelf006,PDA,Fz,1,group_only,-0.19060442699079375,3
dmnelf006,PDA,Fz,1,pseudo_cal,0.140846875251408,3
dmnelf006,PDA,Fz,1,blend,-0.03383831641628138,3
dmnelf006,PDA,Fz,2,group_only,-0.09725989933444135,2
dmnelf006,PDA,Fz,2,pseudo_cal,0.12905629699753499,2
dmnelf006,PDA,Fz,2,blend,0.01831473235899974,2
dmnelf006,PDA,Fz,3,group_only,-0.2394521284547622,1
dmnelf006,PDA,Fz,3,pseudo_cal,0.13902317928303673,1
dmnelf006,PDA,Fz,3,blend,-0.058590163102171744,1
dmnelf006,GSR_CEN,F7,0,group_only,-0.0673458458495339,4
dmnelf006,GSR_CEN,F7,1,group_only,-0.048191836125555686,3
dmnelf006,GSR_CEN,F7,1,pseudo_cal,-0.053900344150984734,3
dmnelf006,GSR_CEN,F7,1,blend,-0.07139214192059257,3
dmnelf006,GSR_CEN,F7,2,group_only,-0.0007952879085714573,2
dmnelf006,GSR_CEN,F7,2,pseudo_cal,0.01668308656879406,2
dmnelf006,GSR_CEN,F7,2,blend,0.008552634301806621,2
dmnelf006,GSR_CEN,F7,3,group_only,-0.02942995834795316,1
