subject,target,electrode,n_cal_runs,method,r,n_test_runs
rtbpd010,GSR_CEN,Pz,3,pseudo_cal,0.004183596639239834,2
rtbpd010,GSR_CEN,Pz,3,blend,0.03934985512145273,2
rtbpd010,CEN,Cz,0,group_only,0.2729837082001318,5
rtbpd010,CEN,Cz,1,group_only,0.24065552541604693,4
rtbpd010,CEN,Cz,1,pseudo_cal,0.25216035484453136,4
rtbpd010,CEN,Cz,1,blend,0.2975830479966365,4
rtbpd010,CEN,Cz,2,group_only,0.21856597660118463,3
rtbpd010,CEN,Cz,2,pseudo_cal,0.1504447236487672,3
rtbpd010,CEN,Cz,2,blend,0.21412285010553556,3
rtbpd010,CEN,Cz,3,group_only,0.31929352216790596,2
rtbpd010,CEN,Cz,3,pseudo_cal,0.23702429131268912,2
rtbpd010,CEN,Cz,3,blend,0.3228554367644601,2
rtbpd010,DMN,O1,0,group_only,0.2077367298529048,5
rtbpd010,DMN,O1,1,group_only,0.2797686563545071,4
rtbpd010,DMN,O1,1,pseudo_cal,-0.126841809673232,4
rtbpd010,DMN,O1,1,blend,0.11871658640491856,4
rtbpd010,DMN,O1,2,group_only,0.26454890033506484,3
rtbpd010,DMN,O1,2,pseudo_cal,-0.035038446011163515,3
rtbpd010,DMN,O1,2,blend,0.17006108412174833,3
rtbpd010,DMN,O1,3,group_only,0.2798110794849,2
rtbpd010,DMN,O1,3,pseudo_cal,-0.03227157988683323,2
rtbpd010,DMN,O1,3,blend,0.19660550815291966,2
rtbpd010,GSR_PDA,Pz,0,group_only,0.2503780201725143,5
rtbpd010,GSR_PDA,Pz,1,group_only,0.28145987163530006,4
rtbpd010,GSR_PDA,Pz,1,pseudo_cal,0.2592319257166861,4
rtbpd010,GSR_PDA,Pz,1,blend,0.28769855477199424,4
rtbpd010,GSR_PDA,Pz,2,group_only,0.23438672857904663,3
rtbpd010,GSR_PDA,Pz,2,pseudo_cal,0.26374526559664857,3
rtbpd010,GSR_PDA,Pz,2,blend,0.26178005638287605,3
rtbpd010,GSR_PDA,Pz,3,group_only,0.3556788614995223,2
rtbpd010,GSR_PDA,Pz,3,pseudo_cal,0.33546941341012093,2
rtbpd010,GSR_PDA,Pz,3,blend,0.3654439562917351,2
rtbpd010,GSR_DMN,Cz,0,group_only,0.05477465703885392,5
rtbpd010,GSR_DMN,Cz,1,group_only,0.09765943107989161,4
rtbpd010,GSR_DMN,Cz,1,pseudo_cal,-0.014218341832656581,4
rtbpd010,GSR_DMN,Cz,1,blend,0.07815543302084801,4
rtbpd010,GSR_DMN,Cz,2,group_only,0.018644563721812384,3
rtbpd010,GSR_DMN,Cz,2,pseudo_cal,0.20689133049233116,3
rtbpd010,GSR_DMN,Cz,2,blend,0.14237157222747324,3
rtbpd010,GSR_DMN,Cz,3,group_only,0.06886627863484032,2
rtbpd010,GSR_DMN,Cz,3,pseudo_cal,0.20849086206287618,2
rtbpd010,GSR_DMN,Cz,3,blend,0.16764517039119187,2
rtbpd011,PDA,Pz,0,group_only,0.3019199772736606,4
rtbpd011,PDA,Pz,1,group_only,0.230469520415735,3
rtbpd011,PDA,Pz,1,pseudo_cal,0.12780434352188622,3
rtbpd011,PDA,Pz,1,blend,0.19751527908411465,3
rtbpd011,PDA,Pz,2,group_only,0.26051699518624866,2
rtbpd011,PDA,Pz,2,pseudo_cal,0.2099506844802279,2
rtbpd011,PDA,Pz,2,blend,0.27026933264988606,2
rtbpd011,PDA,Pz,3,group_only,0.18355019893302135,1
rtbpd011,PDA,Pz,3,pseudo_cal,-0.15255932923017798,1
rtbpd011,PDA,Pz,3,blend,0.019164372793817774,1
rtbpd011,GSR_CEN,Pz,0,group_only,0.1816577965290558,4
rtbpd011,GSR_CEN,Pz,1,group_only,0.15454515600726365,3
rtbpd011,GSR_CEN,Pz,1,pseudo_cal,0.2036576607577677,3
rtbpd011,GSR_CEN,Pz,1,blend,0.1870834693750418,3
rtbpd011,GSR_CEN,Pz,2,group_only,0.2714983617895078,2
rtbpd011,GSR_CEN,Pz,2,pseudo_cal,0.2244991107045096,2
rtbpd011,GSR_CEN,Pz,2,blend,0.2919296618209507,2
rtbpd011,GSR_CEN,Pz,3,group_only,0.19078172328194173,1
rtbpd011,GSR_CEN,Pz,3,pseudo_cal,-0.3118445149631114,1
rtbpd011,GSR_CEN,Pz,3,blend,-0.07503552604082464,1
rtbpd011,CEN,Cz,0,group_only,0.1598289382977591,4
rtbpd011,CEN,Cz,1,group_only,0.19631877826692026,3
rtbpd011,CEN,Cz,1,pseudo_cal,0.09395260778036515,3
rtbpd011,CEN,Cz,1,blend,0.16814115670922544,3
rtbpd011,CEN,Cz,2,group_only,0.27583462361223454,2
rtbpd011,CEN,Cz,2,pseudo_cal,0.05441955809687123,2
rtbpd011,CEN,Cz,2,blend,0.19099470316661926,2
rtbpd011,CEN,Cz,3,group_only,0.33635527259575493,1
rtbpd011,CEN,Cz,3,pseudo_cal,0.24903546593955242,1
rtbpd011,CEN,Cz,3,blend,0.33955690934550053,1
rtbpd011,DMN,O1,0,group_only,0.13001381792264807,4
rtbpd011,DMN,O1,1,group_only,0.10142191271460708,3
rtbpd011,DMN,O1,1,pseudo_cal,-0.28031182631241097,3
rtbpd011,DMN,O1,1,blend,-0.12661608343542835,3
rtbpd011,DMN,O1,2,group_only,0.018804692810351405,2
rtbpd011,DMN,O1,2,pseudo_cal,-0.3249767898798333,2
rtbpd011,DMN,O1,2,blend,-0.20639924262878676,2
rtbpd011,DMN,O1,3,group_only,0.07692212363983428,1
rtbpd011,DMN,O1,3,pseudo_cal,-0.48938558587189096,1
rtbpd011,DMN,O1,3,blend,-0.27274403229638056,1
rtbpd011,GSR_PDA,Pz,0,group_only,0.27936984604424847,4
rtbpd011,GSR_PDA,Pz,1,group_only,0.19705172236149643,3
rtbpd011,GSR_PDA,Pz,1,pseudo_cal,0.13396908981120575,3
rtbpd011,GSR_PDA,Pz,1,blend,0.1806059398190268,3
rtbpd011,GSR_PDA,Pz,2,group_only,0.2271059356087873,2
rtbpd011,GSR_PDA,Pz,2,pseudo_cal,0.16023168687192407,2
rtbpd011,GSR_PDA,Pz,2,blend,0.22267952590017961,2
rtbpd011,GSR_PDA,Pz,3,group_only,0.10677901768090024,1
rtbpd011,GSR_PDA,Pz,3,pseudo_cal,-0.2442624547039981,1
rtbpd011,GSR_PDA,Pz,3,blend,-0.08476922745130024,1
rtbpd011,GSR_DMN,Cz,0,group_only,-0.10981814047253871,4
rtbpd011,GSR_DMN,Cz,1,group_only,-0.17384936228359335,3
