subject,target,electrode,n_cal_runs,method,r,n_test_runs
dmnelf001,DMN,F3+F4+F7+F8+FC1+FC2+FC5+FC6+Fp1+Fp2+Fz,3,pseudo_cal,-0.2359692855520557,1
dmnelf001,DMN,F3+F4+F7+F8+FC1+FC2+FC5+FC6+Fp1+Fp2+Fz,3,blend,-0.10923956636215656,1
dmnelf001,GSR_PDA,F3+F4+F7+F8+FC1+FC2+FC5+FC6+Fp1+Fp2+Fz,0,group_only,-0.04611105155679158,4
dmnelf001,GSR_PDA,F3+F4+F7+F8+FC1+FC2+FC5+FC6+Fp1+Fp2+Fz,1,group_only,-0.04343196325287883,3
dmnelf001,GSR_PDA,F3+F4+F7+F8+FC1+FC2+FC5+FC6+Fp1+Fp2+Fz,1,pseudo_cal,-0.07061481301305458,3
dmnelf001,GSR_PDA,F3+F4+F7+F8+FC1+FC2+FC5+FC6+Fp1+Fp2+Fz,1,blend,-0.079189767049729,3
dmnelf001,GSR_PDA,F3+F4+F7+F8+FC1+FC2+FC5+FC6+Fp1+Fp2+Fz,2,group_only,0.013740030589454999,2
dmnelf001,GSR_PDA,F3+F4+F7+F8+FC1+FC2+FC5+FC6+Fp1+Fp2+Fz,2,pseudo_cal,0.09504998384048027,2
dmnelf001,GSR_PDA,F3+F4+F7+F8+FC1+FC2+FC5+FC6+Fp1+Fp2+Fz,2,blend,0.08070670860847644,2
dmnelf001,GSR_PDA,F3+F4+F7+F8+FC1+FC2+FC5+FC6+Fp1+Fp2+Fz,3,group_only,0.1654266400472128,1
dmnelf001,GSR_PDA,F3+F4+F7+F8+FC1+FC2+FC5+FC6+Fp1+Fp2+Fz,3,pseudo_cal,0.16412752439355552,1
dmnelf001,GSR_PDA,F3+F4+F7+F8+FC1+FC2+FC5+FC6+Fp1+Fp2+Fz,3,blend,0.21329144509190107,1
dmnelf001,GSR_DMN,F3+F4+F7+F8+FC1+FC2+FC5+FC6+Fp1+Fp2+Fz,0,group_only,0.07204578476824489,4
dmnelf001,GSR_DMN,F3+F4+F7+F8+FC1+FC2+FC5+FC6+Fp1+Fp2+Fz,1,group_only,0.11025897125314163,3
