subject,target,model,mean_cv_r,p_circ_shift,n_features,n_trs,cv_folds,cv_type,n_shuffles,alpha,fold0_r,fold1_r,fold2_r,fold3_r
dmnelf013,RAW_DMN,ridge,0.10637206763883256,,155,500,4,loro,0,1.0,0.302411714334023,-0.01898151472089614,-0.13579772991021885,0.2778558008524223
