subject,target,model,mean_cv_r,p_circ_shift,n_features,n_trs,cv_folds,cv_type,n_shuffles,alpha,fold0_r,fold1_r,fold2_r,fold3_r
dmnelf004,GSR_DMN,ridge,0.16448607184228586,,155,500,4,loro,0,1.0,0.2673707815852112,0.1770287226761883,0.08848899216062057,0.12505579094712344
