subject,target,model,mean_cv_r,p_circ_shift,n_features,n_trs,cv_folds,cv_type,n_shuffles,alpha,fold0_r,fold1_r,fold2_r,fold3_r
dmnelf010,PDA,ridge,-0.11104512281672413,,155,500,4,loro,0,1.0,-0.08703406609448536,0.1144245840974052,-0.3069094452697014,-0.16466156400011503
