subject,target,model,mean_cv_r,p_circ_shift,n_features,n_trs,cv_folds,cv_type,n_shuffles,alpha,fold0_r,fold1_r,fold2_r,fold3_r
dmnelf001,PDA,ridge,-0.2745269389316084,,155,500,4,loro,0,1.0,-0.37725805130297807,-0.44787221820943574,-0.011308595105634225,-0.26166889110838554
