subject,target,model,mean_cv_r,p_circ_shift,n_features,n_trs,cv_folds,cv_type,n_shuffles,alpha,fold0_r,fold1_r,fold2_r,fold3_r
dmnelf015,GSR_CEN,ridge,0.18470337156544797,,155,500,4,loro,0,1.0,0.39567832199759406,0.035517979595283626,0.12024900811009585,0.18736817655881838
