epoch	train_total	val_total	val_pda	lr
5	5.321216	6.817488	0.355695	1.00e-04
10	5.054998	6.680025	0.356328	1.00e-04
15	4.921073	6.756786	0.368402	1.00e-04
20	4.740250	6.729622	0.368311	1.00e-04
25	4.590014	6.733595	0.371964	1.00e-04
30	4.463641	6.718254	0.370798	1.00e-04
35	4.359539	6.709568	0.372204	1.00e-04
40	4.287035	6.711255	0.372347	1.00e-04
45	4.208275	6.685890	0.370570	1.00e-04
50	4.155431	6.714711	0.374450	1.00e-04
55	4.070920	6.698374	0.375119	1.00e-04
60	4.011473	6.612047	0.366328	1.00e-04
65	3.946601	6.626100	0.367775	1.00e-04
70	3.906580	6.557966	0.361751	1.00e-04
75	3.887860	6.531540	0.360411	1.00e-04
80	3.828438	6.540313	0.361145	1.00e-04
85	3.791031	6.510752	0.359017	1.00e-04
90	3.757022	6.494978	0.358032	1.00e-04
95	3.719862	6.525561	0.361035	1.00e-04
100	3.714180	6.469623	0.356718	1.00e-04
105	3.656632	6.473665	0.356727	1.00e-04
epoch	train_total	val_total	val_pda	lr
5	5.321368	6.756570	0.353005	1.00e-04
10	5.048530	6.661273	0.355259	1.00e-04
15	4.880266	6.811910	0.372362	1.00e-04
20	4.698754	6.910816	0.383680	1.00e-04
25	4.514197	6.896304	0.383650	1.00e-04
30	4.404606	6.908347	0.385328	1.00e-04
35	4.271553	6.880292	0.383575	1.00e-04
40	4.221195	6.903076	0.387867	1.00e-04
45	4.113950	6.946227	0.393309	1.00e-04
50	4.059513	6.875530	0.386223	1.00e-04
55	3.987542	6.869777	0.386814	1.00e-04
60	3.930323	6.985938	0.397576	1.00e-04
65	3.881423	6.925155	0.393555	1.00e-04
70	3.830943	6.847754	0.387923	1.00e-04
75	3.820823	6.849059	0.388761	1.00e-04
80	3.733075	6.786249	0.383327	1.00e-04
85	3.700523	6.792211	0.385066	1.00e-04
90	3.676399	6.798636	0.385648	1.00e-04
95	3.647231	6.792597	0.384981	1.00e-04
100	3.599281	6.800032	0.387195	1.00e-04
105	3.604886	6.694059	0.378083	1.00e-04
110	3.571716	6.700589	0.379362	1.00e-04
epoch	train_total	val_total	val_pda	lr
5	5.317939	6.800976	0.355517	1.00e-04
10	5.060060	6.735839	0.359577	1.00e-04
15	4.884510	6.745501	0.365796	1.00e-04
20	4.713078	6.712564	0.363177	1.00e-04
25	4.541071	6.765970	0.370545	1.00e-04
30	4.398645	6.729672	0.367129	1.00e-04
35	4.324488	6.691649	0.367177	1.00e-04
40	4.220193	6.746975	0.373224	1.00e-04
45	4.137121	6.703903	0.371010	1.00e-04
50	4.075191	6.719621	0.371185	1.00e-04
55	4.008421	6.775611	0.377697	1.00e-04
60	3.952167	6.740815	0.376098	1.00e-04
65	3.892095	6.765848	0.379688	1.00e-04
70	3.837333	6.607011	0.365762	1.00e-04
75	3.788450	6.520743	0.358034	1.00e-04
80	3.765286	6.636088	0.370205	1.00e-04
85	3.739983	6.560899	0.364704	1.00e-04
90	3.688414	6.658021	0.372887	1.00e-04
95	3.671666	6.612771	0.369321	1.00e-04
100	3.623427	6.551767	0.364929	1.00e-04
105	3.586551	6.662798	0.374403	1.00e-04
110	3.579925	6.639585	0.374292	1.00e-04
115	3.566843	6.659651	0.375924	1.00e-04
120	3.514456	6.589636	0.368818	1.00e-04
125	3.493730	6.482117	0.360442	1.00e-04
130	3.463295	6.520142	0.364616	1.00e-04
135	3.460363	6.527037	0.365472	1.00e-04
140	3.444486	6.501489	0.363360	1.00e-04
145	3.397761	6.588679	0.370367	1.00e-04
150	3.380822	6.578462	0.369991	1.00e-04
155	3.382847	6.555768	0.367381	1.00e-04
160	3.369192	6.440449	0.357638	1.00e-04
165	3.335684	6.526531	0.366898	1.00e-04
170	3.329478	6.534397	0.367290	1.00e-04
175	3.315991	6.429596	0.356414	1.00e-04
180	3.302466	6.548012	0.368483	1.00e-04
185	3.276504	6.495312	0.364720	1.00e-04
190	3.251630	6.548749	0.370769	1.00e-04
195	3.245495	6.479902	0.362739	1.00e-04
200	3.238110	6.519799	0.368004	1.00e-04
205	3.230447	6.499752	0.366657	1.00e-04
210	3.208679	6.527257	0.368627	1.00e-04
215	3.220309	6.515421	0.365990	1.00e-04
220	3.194774	6.521693	0.368852	1.00e-04
225	3.180765	6.495045	0.366018	1.00e-04
230	3.176613	6.493021	0.367288	1.00e-04
235	3.182222	6.556979	0.372632	1.00e-04
240	3.161613	6.547588	0.372343	1.00e-04
245	3.164036	6.586431	0.374531	1.00e-04
250	3.143800	6.530935	0.370066	1.00e-04
255	3.122484	6.551611	0.371025	1.00e-04
260	3.113910	6.557013	0.372038	1.00e-04
265	3.112737	6.530301	0.370403	1.00e-04
270	3.116557	6.477951	0.364455	1.00e-04
275	3.084642	6.512255	0.369015	1.00e-04
