epoch	train_total	val_total	val_pda	lr
240	3.175035	4.511382	0.135183	1.00e-04
245	3.151394	4.500532	0.136033	1.00e-04
250	3.162520	4.524505	0.138642	1.00e-04
255	3.153725	4.524937	0.137365	1.00e-04
260	3.132118	4.495040	0.135393	1.00e-04
265	3.118915	4.555311	0.140827	1.00e-04
270	3.112448	4.524281	0.137531	1.00e-04
275	3.115141	4.703775	0.154812	1.00e-04
280	3.090541	4.533388	0.138418	1.00e-04
285	3.084265	4.492297	0.135647	1.00e-04
290	3.072271	4.516027	0.138757	1.00e-04
295	3.075529	4.537306	0.140954	1.00e-04
300	3.067799	4.511199	0.138850	1.00e-04
305	3.077962	4.550156	0.141609	1.00e-04
310	3.054960	4.627031	0.149313	1.00e-04
315	3.036811	4.561039	0.142461	1.00e-04
320	3.031795	4.587234	0.145836	1.00e-04
325	3.024345	4.504780	0.138466	1.00e-04
330	3.020634	4.522338	0.140394	1.00e-04
335	3.018029	4.537500	0.141225	1.00e-04
340	3.023484	4.589756	0.147069	1.00e-04
345	3.006840	4.515845	0.139973	1.00e-04
350	2.997023	4.480584	0.135970	1.00e-04
355	2.987543	4.649095	0.153754	1.00e-04
360	2.980780	4.506694	0.138835	1.00e-04
365	2.971786	4.532330	0.145109	1.00e-04
370	2.969418	4.568622	0.145144	1.00e-04
375	2.955684	4.698623	0.160026	1.00e-04
380	2.966083	4.599689	0.149828	1.00e-04
385	2.953076	4.489130	0.138078	1.00e-04
390	2.943546	4.536646	0.142852	1.00e-04
395	2.946165	4.541107	0.143019	1.00e-04
400	2.930403	4.650042	0.153204	1.00e-04
405	2.915256	4.587419	0.147870	1.00e-04
410	2.933014	4.635913	0.153485	1.00e-04
415	2.920001	4.502963	0.140080	1.00e-04
420	2.912949	4.525684	0.142461	1.00e-04
425	2.910849	4.514873	0.142765	1.00e-04
430	2.929237	4.569005	0.147923	1.00e-04
435	2.909755	4.513889	0.141690	1.00e-04
440	2.919783	4.516710	0.140664	1.00e-04
445	2.887767	4.489006	0.138179	1.00e-04
450	2.907896	4.511837	0.142357	1.00e-04
epoch	train_total	val_total	val_pda	lr
5	5.426044	4.715754	0.125965	1.00e-04
10	5.179926	4.649786	0.129055	1.00e-04
15	4.978829	4.718803	0.138215	1.00e-04
20	4.791824	4.682435	0.134741	1.00e-04
25	4.604386	4.662950	0.135624	1.00e-04
30	4.437125	4.721866	0.140527	1.00e-04
35	4.358159	4.663009	0.135158	1.00e-04
40	4.264211	4.684538	0.138549	1.00e-04
45	4.209001	4.679262	0.137067	1.00e-04
50	4.102294	4.675520	0.139212	1.00e-04
55	4.038918	4.712032	0.144178	1.00e-04
60	4.003552	4.662671	0.140872	1.00e-04
65	3.917565	4.714891	0.146160	1.00e-04
70	3.871214	4.711447	0.146594	1.00e-04
75	3.834866	4.637954	0.141247	1.00e-04
80	3.804993	4.657584	0.142808	1.00e-04
85	3.746270	4.639681	0.142459	1.00e-04
90	3.727495	4.681571	0.147288	1.00e-04
95	3.696445	4.661879	0.145149	1.00e-04
100	3.672536	4.623788	0.144769	1.00e-04
105	3.627129	4.691298	0.150251	1.00e-04
110	3.608162	4.653384	0.145837	1.00e-04
115	3.577510	4.684703	0.150028	1.00e-04
120	3.526850	4.633287	0.144631	1.00e-04
125	3.522922	4.669933	0.150250	1.00e-04
130	3.490824	4.719977	0.152539	1.00e-04
135	3.482191	4.675415	0.150079	1.00e-04
140	3.479067	4.619038	0.144014	1.00e-04
145	3.436293	4.594066	0.141573	1.00e-04
150	3.407385	4.642400	0.147856	1.00e-04
155	3.420488	4.610053	0.144400	1.00e-04
160	3.408226	4.631821	0.146956	1.00e-04
165	3.382769	4.719162	0.153262	1.00e-04
170	3.360613	4.589229	0.142328	1.00e-04
175	3.328263	4.601901	0.141356	1.00e-04
180	3.314033	4.609436	0.142734	1.00e-04
185	3.318298	4.638715	0.146581	1.00e-04
190	3.287616	4.628353	0.146671	1.00e-04
195	3.272065	4.592753	0.141105	1.00e-04
200	3.266572	4.591250	0.141459	1.00e-04
205	3.255762	4.556221	0.140615	1.00e-04
210	3.231498	4.645494	0.148800	1.00e-04
215	3.237353	4.603425	0.142554	1.00e-04
220	3.223943	4.645256	0.147029	1.00e-04
225	3.197952	4.590041	0.142045	1.00e-04
230	3.196103	4.590122	0.143022	1.00e-04
235	3.188361	4.596126	0.142122	1.00e-04
240	3.185683	4.581060	0.142898	1.00e-04
245	3.156207	4.627065	0.146654	1.00e-04
250	3.171493	4.641813	0.147433	1.00e-04
255	3.137152	4.557309	0.139486	1.00e-04
260	3.106856	4.653680	0.147094	1.00e-04
265	3.125241	4.691449	0.152709	1.00e-04
270	3.128524	4.600784	0.143651	1.00e-04
275	3.094139	4.649058	0.148377	1.00e-04
280	3.107807	4.632418	0.146285	1.00e-04
285	3.098482	4.566454	0.141527	1.00e-04
290	3.099310	4.545726	0.138644	1.00e-04
295	3.084867	4.574688	0.143438	1.00e-04
300	3.070952	4.630060	0.146383	1.00e-04
305	3.062876	4.559257	0.140878	1.00e-04
310	3.059931	4.593774	0.142964	1.00e-04
315	3.054580	4.596856	0.143536	1.00e-04
320	3.037932	4.534778	0.139520	1.00e-04
325	3.029783	4.715202	0.156249	1.00e-04
330	3.041119	4.614464	0.146283	1.00e-04
335	3.025089	4.597921	0.144917	1.00e-04
340	3.017459	4.559731	0.140783	1.00e-04
345	2.999872	4.609279	0.145853	1.00e-04
350	2.996798	4.592327	0.144826	1.00e-04
355	2.996386	4.531184	0.139322	1.00e-04
360	2.991399	4.547308	0.140748	1.00e-04
365	2.966915	4.557318	0.141542	1.00e-04
370	2.980922	4.713775	0.156741	1.00e-04
375	2.963007	4.553771	0.140320	1.00e-04
380	2.975981	4.524075	0.139941	1.00e-04
385	2.967000	4.542069	0.137591	1.00e-04
390	2.963816	4.552174	0.140446	1.00e-04
395	2.936487	4.547532	0.137642	1.00e-04
400	2.940377	4.614358	0.146333	1.00e-04
405	2.934702	4.551271	0.138066	1.00e-04
410	2.934009	4.522455	0.137882	1.00e-04
415	2.923883	4.546203	0.139499	1.00e-04
420	2.941364	4.688003	0.153385	1.00e-04
425	2.918649	4.496993	0.136318	1.00e-04
430	2.922963	4.543132	0.140716	1.00e-04
435	2.928740	4.512156	0.136721	1.00e-04
440	2.911144	4.507719	0.136027	1.00e-04
445	2.914640	4.520078	0.136950	1.00e-04
450	2.884123	4.533169	0.139689	1.00e-04
455	2.904746	4.611767	0.146600	1.00e-04
460	2.905036	4.544356	0.139815	1.00e-04
465	2.888007	4.512576	0.138243	1.00e-04
470	2.893654	4.519300	0.136670	1.00e-04
475	2.899397	4.554757	0.140190	1.00e-04
480	2.896455	4.552284	0.143140	1.00e-04
485	2.867089	4.701840	0.155471	1.00e-04
490	2.864405	4.514521	0.138021	1.00e-04
495	2.857728	4.485348	0.136080	1.00e-04
500	2.856919	4.538715	0.140346	1.00e-04
