subject,target,model,mean_cv_r,p_circ_shift,n_features,n_trs,cv_folds,n_shuffles,alpha,fold0_r,fold1_r,fold2_r,fold3_r,fold4_r
dmnelf005,GSR_DMN,ridge,0.1466848896389386,,155,500,5,0,1.0,0.09755984527376389,0.29322846299161054,0.1253917763976775,-0.16015628903833376,0.3774006525699748
