subject,target,model,mean_cv_r,p_circ_shift,n_features,n_trs,cv_folds,n_shuffles,alpha,fold0_r,fold1_r,fold2_r,fold3_r,fold4_r
dmnelf008,PDA,ridge,0.4940882358713529,,155,500,5,0,1.0,0.5487018248032689,0.4075732516502283,0.7157358345908706,0.63374216827878,0.16468810003361672
