subject,target,model,mean_cv_r,p_circ_shift,n_features,n_trs,cv_folds,n_shuffles,alpha,fold0_r,fold1_r,fold2_r,fold3_r,fold4_r
dmnelf011,RAW_DMN,ridge,0.04353393442230664,,155,500,5,0,1.0,0.15540280378752974,-0.03472993025165046,-0.00742936126883444,0.19800382323357416,-0.09357766338908582
