subject,target,model,mean_cv_r,p_circ_shift,n_features,n_trs,cv_folds,n_shuffles,alpha,fold0_r,fold1_r,fold2_r,fold3_r,fold4_r
dmnelf006,RAW_DMN,ridge,-0.13490940922494424,,155,500,5,0,1.0,0.15694672936504464,0.21711630991233566,-0.12708641345516986,-0.4469814116079318,-0.4745422603389997
