subject,target,model,mean_cv_r,p_circ_shift,n_features,n_trs,cv_folds,n_shuffles,alpha,fold0_r,fold1_r,fold2_r,fold3_r,fold4_r
dmnelf015,GSR_CEN,ridge,0.03997771030543468,,155,500,5,0,1.0,0.1650462946254646,0.004600733762462631,-0.12280914302614529,0.14471755700960792,0.008333109155783513
