subject,target,model,mean_cv_r,p_circ_shift,n_features,n_trs,cv_folds,n_shuffles,alpha,fold0_r,fold1_r,fold2_r,fold3_r,fold4_r
dmnelf011,GSR_CEN,ridge,0.17155198247482803,,155,500,5,0,1.0,0.07456270650583306,0.26655889718491005,0.48781100792561594,-0.05709282742152203,0.08592012817930304
