subject,target,model,mean_cv_r,p_circ_shift,n_features,n_trs,cv_folds,n_shuffles,alpha,fold0_r,fold1_r,fold2_r,fold3_r,fold4_r
dmnelf011,PDA,ridge,-0.2169536846930528,,155,500,5,0,1.0,0.16492479660522918,0.07095919676990879,-0.5692059573229916,-0.5639750340624906,-0.18747142545491968
