subject,target,model,mean_cv_r,p_circ_shift,n_features,n_trs,cv_folds,n_shuffles,alpha,fold0_r,fold1_r,fold2_r,fold3_r,fold4_r
dmnelf005,RAW_DMN,ridge,0.2613915947469504,,155,500,5,0,1.0,0.3108027225000515,-0.06843646039886614,0.36328893094082376,0.3577823937689264,0.34352038692381665
