subject,target,model,mean_cv_r,p_circ_shift,n_features,n_trs,cv_folds,n_shuffles,alpha,fold0_r,fold1_r,fold2_r,fold3_r,fold4_r
dmnelf012,PDA,ridge,0.20220201292345283,,155,500,5,0,1.0,0.3821312673060821,0.10572422369628413,0.2941871319957064,-0.13033397152878076,0.3593014131479725
