subject,target,model,mean_cv_r,p_circ_shift,n_features,n_trs,cv_folds,n_shuffles,alpha,fold0_r,fold1_r,fold2_r,fold3_r,fold4_r
dmnelf014,PDA,ridge,0.05204437084391102,,155,500,5,0,1.0,0.14940297979994707,0.11533150995399605,0.24028310460455304,-0.23993553396030598,-0.004860206178635093
