subject,target,model,mean_cv_r,p_circ_shift,n_features,n_trs,cv_folds,n_shuffles,alpha,fold0_r,fold1_r,fold2_r,fold3_r,fold4_r
dmnelf1001,GSR_DMN,ridge,0.2744302908582837,,155,500,5,0,1.0,0.38974928888957533,0.19334483376613346,0.41279556558176084,0.07292738433997054,0.3033343817139783
