subject,target,model,mean_cv_r,p_circ_shift,n_features,n_trs,cv_folds,n_shuffles,alpha,fold0_r,fold1_r,fold2_r,fold3_r,fold4_r
dmnelf001,GSR_DMN,ridge,0.041547013136147386,,155,500,5,0,1.0,0.010097133604811235,0.14277017281501514,0.27960090971269264,-0.06462577953502532,-0.16010737091675678
