subject,target,model,mean_cv_r,p_circ_shift,n_features,n_trs,cv_folds,n_shuffles,alpha,fold0_r,fold1_r,fold2_r,fold3_r,fold4_r
dmnelf008,GSR_DMN,ridge,0.33931823445591575,,155,500,5,0,1.0,0.3729708162122321,0.5066900346320721,0.46118970462160735,0.41899331167346493,-0.06325269485979779
