subject,target,model,mean_cv_r,p_circ_shift,n_features,n_trs,cv_folds,n_shuffles,alpha,fold0_r,fold1_r,fold2_r,fold3_r,fold4_r
dmnelf010,PDA,ridge,0.010104662201124211,,155,500,5,0,1.0,-0.13140582478370064,0.21626891071851054,0.02277042118194398,-0.1331308554101467,0.07602065929901387
