subject,target,model,mean_cv_r,p_circ_shift,n_features,n_trs,cv_folds,n_shuffles,alpha,fold0_r,fold1_r,fold2_r,fold3_r,fold4_r
dmnelf1001,PDA,ridge,0.11961108981081212,,155,500,5,0,1.0,0.2589230793539506,-0.010307736051895501,0.028361121822631796,0.0093596936009671,0.31171929032840656
